#{"t_start": 1788626658.0228639, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-12.83,333,0.435913,1,0,3,5,True
-14.38,188,0.500538,1,0,0,5,True
-11.73,323,0.611313,1,0,4,5,True
-12.32,182,0.67501,1,0,2,5,True
-8.87,337,0.786269,1,1,2,5,True
-14.21,171,0.845764,1,0,0,5,True
-13.96,246,0.929986,1,0,1,5,True
-14.14,164,0.983056,1,0,0,5,True
-4.49,499,1.57775,1,1,8,5,True
-10.61,311,1.687791,1,0,5,5,True
-13.69,219,1.762363,1,0,1,5,True
-13.25,275,1.858407,1,0,2,5,True
-12.67,217,1.934565,1,0,2,5,True
-12.79,229,2.013807,1,0,2,5,True
-13.62,212,2.086569,1,0,1,5,True
-12.27,277,2.588997,1,0,3,5,True
-10.06,356,2.71338,1,0,6,5,True
-8.85,435,2.862362,1,0,8,5,True
-12.53,303,2.964731,1,0,3,5,True
-14.35,185,3.029372,1,0,0,5,True
-13.67,217,3.105775,1,0,1,5,True
-11.88,338,3.223911,1,0,4,5,True
-8.67,817,3.939119,1,0,12,5,True
-12.3,280,4.03942,1,0,3,5,True
-12.75,225,4.119126,1,0,2,5,True
-13.69,219,4.2,1,0,1,5,True
-12.82,232,4.284503,1,0,2,5,True
-9.23,473,4.860697,1,0,8,5,True
-11.79,429,5.009498,1,0,5,5,True
-12.5,200,5.079581,1,0,2,5,True
-8.85,335,5.196926,1,0,7,5,True
-13.29,279,5.295199,1,0,2,5,True
-10.9,340,5.411783,1,0,5,5,True
-9.47,897,6.139889,1,1,7,5,True
-12.89,139,6.185734,1,0,1,5,True
-10.53,403,6.319844,1,0,6,5,True
-8.5,400,6.458292,1,0,8,5,True
-10.44,494,6.636443,1,0,7,5,True
-9.01,551,7.236435,1,1,4,5,True
-7.68,518,7.417664,1,1,5,5,True
-4.06,756,7.682489,1,1,11,5,True
