#{"t_start": 1788626658.022743, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-10.32,282,0.419001,1,0,5,5,True
-13.09,259,0.507665,1,0,2,5,True
-10.85,435,0.65796,1,0,6,5,True
-14.25,175,0.717984,1,0,0,5,True
-12.96,246,0.797451,1,0,2,5,True
-14.19,169,0.857236,1,0,0,5,True
-13.76,126,0.901618,1,0,0,5,True
-13.16,166,0.955079,1,0,1,5,True
-10.75,325,1.486009,1,0,5,5,True
-11.92,342,1.606326,1,0,4,5,True
-13.73,223,1.685435,1,0,1,5,True
-12.72,322,1.796414,1,0,3,5,True
-14.77,227,1.875933,1,0,0,5,True
-14.43,193,1.943327,1,0,0,5,True
-13.36,286,2.042919,1,0,2,5,True
-14.59,209,2.114395,1,0,0,5,True
-13.92,142,2.569543,1,0,0,5,True
-11.7,320,2.681415,1,0,4,5,True
-12.02,452,2.836786,1,0,5,5,True
-14.21,471,2.997321,1,0,3,5,True
-13.5,300,3.102499,1,0,2,5,True
-13.79,129,3.14806,1,0,0,5,True
-12.82,232,3.228638,1,0,2,5,True
-14.84,334,3.775945,1,0,1,5,True
-11.71,221,3.852801,1,0,3,5,True
-12.07,157,3.907275,1,0,2,5,True
-11.11,261,4.000857,1,0,4,5,True
-13.84,234,4.082735,1,0,1,5,True
-11.34,484,4.260964,1,0,6,5,True
-10.64,614,4.88709,1,0,8,5,True
-10.26,376,5.016361,1,0,6,5,True
-12.36,286,5.116023,1,0,3,5,True
-6.97,247,5.203497,1,1,3,5,True
-14.48,198,5.273346,1,0,0,5,True
-5.54,604,5.482311,1,1,8,5,True
-12.54,504,6.077301,1,0,5,5,True
-11.37,587,6.27361,1,0,7,5,True
-13.32,182,6.331333,1,0,1,5,True
-13.54,404,6.472174,1,0,3,5,True
-5.66,716,7.131982,1,0,14,5,True
-12.69,119,7.176188,1,0,1,5,True
-6.35,485,7.34694,1,1,6,5,True
-6.85,435,7.497997,1,1,5,5,True
-13.05,155,7.551385,1,0,1,5,True
-12.47,497,7.728271,1,0,5,5,True
-14.15,165,7.78478,1,0,0,5,True
