#{"t_start": 1788950860.906615, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-15.62,312,0.627987,1,0,0,5,True
-15.84,334,0.788388,1,0,0,5,True
-15.01,251,0.912792,1,0,0,5,True
-14.55,205,1.005439,1,0,0,5,True
-14.55,205,1.092583,1,0,0,5,True
-15.87,337,1.241345,1,0,0,5,True
-14.19,169,1.314333,1,0,0,5,True
-15.01,251,2.026178,1,0,0,5,True
-14.58,208,2.126874,1,0,0,5,True
-14.89,239,2.246428,1,0,0,5,True
-15.27,277,2.374575,1,0,0,5,True
-14.18,168,2.450308,1,0,0,5,True
-16.63,413,2.632857,1,0,0,5,True
-14.37,187,2.715465,1,0,0,5,True
-9.71,221,2.814063,1,1,0,5,True
-8.52,202,2.898746,1,1,1,5,True
-15.2,270,3.485818,1,0,0,5,True
-15.56,306,3.601342,1,0,0,5,True
-9.23,173,3.666831,1,1,0,5,True
-14.53,203,3.742359,1,0,0,5,True
-14.7,220,3.825198,1,0,0,5,True
-14.04,154,3.883642,1,0,0,5,True
-15.73,323,4.003911,1,0,0,5,True
-14.29,179,4.066548,1,0,0,5,True
-14.68,218,4.147131,1,0,0,5,True
-14.66,216,4.62497,1,0,0,5,True
-9.42,192,4.712674,1,1,0,5,True
-16.22,472,4.873015,1,0,1,5,True
-15.1,260,4.959981,1,0,0,5,True
-12.37,287,5.056151,1,0,3,5,True
-15.35,285,5.152986,1,0,0,5,True
-14.47,197,5.219766,1,0,0,5,True
-16.26,376,5.747606,1,0,0,5,True
-15.24,274,5.841448,1,0,0,5,True
-14.4,190,5.908622,1,0,0,5,True
-16.6,810,6.194075,1,0,4,5,True
-19.58,1008,6.948346,1,0,3,5,True
5.5,2000,8.077208,2,2,7,3,False
-16.81,731,8.332503,1,0,3,5,True
-15.86,436,8.491937,1,0,1,5,True
2.58,1492,9.457262,2,2,10,5,True
3.83,1467,10.421596,2,3,6,5,True
-17.23,1173,10.889891,1,0,7,5,True
-9.0,2000,12.100913,1,1,8,4,False
-5.49,1599,13.142971,1,1,18,5,True
-12.6,510,13.337667,1,0,5,5,True
7.77,373,13.479621,2,2,4,5,True
13.15,735,14.172148,2,3,8,5,True
7.91,559,14.379755,2,2,6,5,True
7.2,930,16.896224,2,2,9,5,True
-11.97,347,17.651831,1,0,4,5,True
4.78,872,19.403643,2,2,6,5,True
-6.47,697,20.688074,1,1,8,5,True
6.0,2000,26.905954,2,2,8,4,False
9.04,1046,31.212234,2,3,7,5,True
13.81,769,32.868714,2,2,14,5,True
6.64,286,33.375681,2,2,2,5,True
8.22,1528,38.440202,2,2,16,5,True
17.28,1622,43.804825,2,2,26,5,True
9.78,1072,201.21655,2,2,13,5,True
8.31,1019,201.715728,2,2,11,5,True
29.0,2000,203.072143,3,5,6,4,False
10.43,507,203.266873,2,2,8,5,True
9.11,439,203.428968,2,2,6,5,True
-1.26,476,204.027475,1,1,11,5,True
15.0,2000,205.223594,2,4,7,4,False
7.46,504,205.409264,2,2,5,5,True
1.1,640,205.670969,1,1,15,5,True
10.83,667,206.360888,2,2,10,5,True
-13.96,146,206.423816,1,0,0,5,True
32.0,2000,207.666172,3,5,9,4,False
8.86,864,207.984572,2,2,10,5,True
3.97,753,208.281836,2,2,4,5,True
7.95,355,208.824187,2,2,4,5,True
10.82,468,209.021328,2,2,8,5,True
12.2,530,209.245047,2,2,10,5,True
28.91,1259,210.127691,3,5,9,5,True
-10.81,331,210.25662,1,0,5,5,True
7.9,760,210.558571,2,2,8,5,True
-14.14,164,210.62398,1,0,0,5,True
