#{"t_start": 1788950860.899719, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-10.29,279,0.617989,1,1,0,5,True
-13.95,145,0.688438,1,0,0,5,True
-14.34,184,0.77694,1,0,0,5,True
-14.87,237,0.892549,1,0,0,5,True
-14.17,167,0.972201,1,0,0,5,True
-14.1,160,1.041677,1,0,0,5,True
-15.48,298,1.172675,1,0,0,5,True
-14.5,200,1.260053,1,0,0,5,True
-13.8,130,1.315967,1,0,0,5,True
-13.96,246,1.432706,1,0,1,5,True
-15.37,287,2.163785,1,0,0,5,True
-13.73,123,2.225476,1,0,0,5,True
-16.92,442,2.431133,1,0,0,5,True
-15.94,344,2.583307,1,0,0,5,True
-13.92,142,2.646072,1,0,0,5,True
-14.02,152,2.713572,1,0,0,5,True
-15.67,317,2.854016,1,0,0,5,True
-13.75,225,2.946409,1,0,1,5,True
-14.34,284,3.535052,1,0,1,5,True
-15.06,256,3.632281,1,0,0,5,True
-14.84,234,3.720311,1,0,0,5,True
-14.49,199,3.793701,1,0,0,5,True
-14.62,212,3.875151,1,0,0,5,True
-15.51,301,3.987652,1,0,0,5,True
-14.81,231,4.069412,1,0,0,5,True
-16.37,387,4.611659,1,0,0,5,True
-13.67,117,4.673598,1,0,0,5,True
-14.41,191,4.738484,1,0,0,5,True
-15.03,253,4.825397,1,0,0,5,True
-15.26,276,4.917926,1,0,0,5,True
-13.97,147,4.967312,1,0,0,5,True
-13.52,202,5.034652,1,0,1,5,True
-14.23,173,5.092899,1,0,0,5,True
-15.58,308,5.197595,1,0,0,5,True
-14.72,222,5.271638,1,0,0,5,True
-13.92,142,5.720824,1,0,0,5,True
-14.83,233,5.800217,1,0,0,5,True
-16.71,421,5.948293,1,0,0,5,True
-16.06,356,6.070445,1,0,0,5,True
-15.36,286,6.173967,1,0,0,5,True
-17.36,586,6.378653,1,0,1,5,True
-19.23,873,7.091102,1,0,2,5,True
-16.73,723,7.349558,1,0,3,5,True
-16.83,733,8.018982,1,0,3,5,True
-20.92,1642,8.614196,1,1,3,5,True
-17.62,1012,9.398951,1,0,5,5,True
-13.51,901,9.729727,1,1,3,5,True
-13.76,326,9.848617,1,0,2,5,True
5.6,1090,10.698647,2,2,9,5,True
-9.84,834,11.031073,1,0,11,5,True
5.0,2000,12.239238,1,1,21,2,False
8.23,1127,13.098765,2,2,12,5,True
6.44,1206,13.980027,2,2,11,5,True
5.64,986,14.34282,2,2,8,5,True
11.2,1830,18.603712,2,4,12,5,True
-9.53,603,19.720617,1,0,9,5,True
-12.18,568,20.767493,1,0,6,5,True
-15.06,556,23.889358,1,0,3,5,True
5.04,846,25.656173,2,2,6,5,True
7.68,1082,30.0678,2,3,6,5,True
11.88,762,31.778453,2,2,12,5,True
9.96,1154,36.152033,2,3,9,5,True
-12.26,176,36.469021,1,0,2,5,True
11.37,813,38.021264,2,2,12,5,True
10.87,663,39.380626,2,2,10,5,True
6.54,696,42.854423,2,2,6,5,True
14.68,882,200.434034,2,2,16,5,True
4.77,673,201.232646,2,2,4,5,True
-7.1,460,201.511682,1,1,5,5,True
4.68,682,201.779883,2,2,4,5,True
-6.54,504,201.979537,1,1,6,5,True
13.46,904,202.89198,2,4,5,5,True
4.07,943,203.267403,2,2,6,5,True
7.33,817,203.995301,2,2,8,5,True
-5.64,314,204.100525,1,1,5,5,True
11.5,800,204.399669,2,2,12,5,True
9.69,981,205.221478,2,2,12,5,True
38.0,2000,206.440762,3,5,15,4,False
21.0,2000,207.682368,2,4,13,4,False
8.08,1242,208.153588,2,2,13,5,True
4.3,620,208.79636,2,2,3,5,True
-15.16,366,208.949884,1,0,1,5,True
6.98,652,209.224675,2,2,6,5,True
7.85,965,209.586961,2,2,10,5,True
27.0,2000,210.794871,3,5,4,4,False
