#{"t_start": 1788950860.8986099, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.24,174,0.566218,1,0,0,5,True
-15.2,270,0.698535,1,0,0,5,True
-13.75,125,0.758783,1,0,0,5,True
-16.12,462,0.982346,1,0,1,5,True
-14.81,231,1.080925,1,0,0,5,True
-14.97,247,1.190811,1,0,0,5,True
-14.03,153,1.257409,1,0,0,5,True
-13.94,144,1.319599,1,0,0,5,True
-14.88,238,1.432726,1,0,0,5,True
-14.41,191,2.116486,1,0,0,5,True
-13.86,136,2.183584,1,0,0,5,True
-14.88,238,2.302611,1,0,0,5,True
-10.91,341,2.45531,1,1,0,5,True
-14.16,166,2.52884,1,0,0,5,True
-14.71,221,2.626563,1,0,0,5,True
-14.83,233,2.729965,1,0,0,5,True
-14.5,200,2.81907,1,0,0,5,True
-14.07,257,2.926271,1,0,1,5,True
-15.59,309,3.526121,1,0,0,5,True
-15.13,263,3.626137,1,0,0,5,True
-15.9,340,3.753543,1,0,0,5,True
-15.94,344,3.883776,1,0,0,5,True
-15.05,255,3.978017,1,0,0,5,True
-13.93,143,4.030657,1,0,0,5,True
-14.86,236,4.114465,1,0,0,5,True
-15.28,278,4.617101,1,0,0,5,True
-16.44,394,4.773349,1,0,0,5,True
-16.1,360,4.895528,1,0,0,5,True
-15.01,251,4.979534,1,0,0,5,True
-15.21,271,5.070638,1,0,0,5,True
-14.22,172,5.128261,1,0,0,5,True
-14.93,443,5.277558,1,0,2,5,True
-15.66,316,5.786626,1,0,0,5,True
-17.64,714,6.034476,1,0,2,5,True
-18.41,691,6.277305,1,0,1,5,True
-14.64,414,6.423145,1,0,2,5,True
-26.76,1726,7.445195,1,0,3,5,True
-11.26,876,8.162076,1,0,10,5,True
-20.25,1175,8.590926,1,0,4,5,True
1.86,764,9.283877,2,2,2,5,True
3.57,993,9.650109,2,2,6,5,True
-14.57,307,9.760497,1,0,1,5,True
-23.0,1350,10.706682,1,0,3,5,True
-4.5,2000,11.922768,1,1,12,3,False
-6.69,519,12.124643,1,0,11,5,True
-6.27,377,12.270404,1,1,5,5,True
9.62,688,12.961902,2,2,9,5,True
-4.24,774,13.256433,1,1,11,5,True
-10.25,575,13.476394,1,0,8,5,True
-7.11,561,14.107011,1,1,6,5,True
-11.57,407,14.254675,1,0,5,5,True
6.44,1206,14.707649,2,2,11,5,True
3.61,889,18.658908,2,2,5,5,True
6.52,898,20.305802,2,2,8,5,True
5.92,758,23.80406,2,2,6,5,True
3.58,692,25.220411,2,2,3,5,True
1.37,1013,29.476028,2,2,4,5,True
4.4,810,31.267342,2,2,5,5,True
-14.66,316,32.006708,1,0,1,5,True
-11.75,325,32.688154,1,0,4,5,True
8.59,1091,36.864616,2,2,12,5,True
1.99,751,38.27246,1,1,17,5,True
33.5,2000,44.421897,3,6,5,3,False
-8.06,656,200.642035,1,1,6,5,True
8.83,667,201.543177,2,2,8,5,True
2.61,889,201.893575,2,2,4,5,True
6.01,549,202.127683,2,2,4,5,True
-8.06,856,203.008526,1,1,8,5,True
-13.1,360,203.151917,1,0,3,5,True
7.4,910,203.915784,2,2,9,5,True
-9.33,383,204.054075,1,1,2,5,True
1.68,782,204.336218,2,2,2,5,True
13.19,931,205.132274,2,2,15,5,True
21.51,999,205.521656,2,4,14,5,True
10.84,666,205.803265,2,2,10,5,True
10.26,924,206.574037,2,2,12,5,True
9.61,989,206.997273,2,2,12,5,True
3.9,960,207.797915,2,2,6,5,True
5.87,663,208.050745,2,2,5,5,True
4.99,851,208.389667,2,2,6,5,True
7.63,587,209.033843,2,2,6,5,True
32.0,2000,210.220253,3,5,9,4,False
4.58,592,210.457302,2,2,3,5,True
7.5,800,210.784845,2,2,8,5,True
