#{"t_start": 1789147856.845891, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.64,214,0.404911,1,0,1,5,True
-14.73,223,0.482532,1,0,0,5,True
-12.74,224,0.679206,1,0,2,5,True
-12.37,287,0.775874,1,0,3,5,True
-14.41,191,0.944816,1,0,0,5,True
-12.04,254,1.03418,1,0,3,5,True
-15.29,279,1.238077,1,0,0,5,True
-14.64,214,1.313111,1,0,0,5,True
-15.03,253,1.504305,1,0,0,5,True
-14.51,301,1.612483,1,0,1,5,True
-13.66,116,1.652856,1,0,0,5,True
-12.02,252,1.844863,1,0,3,5,True
-14.37,287,2.050787,1,0,1,5,True
-8.0,450,2.211576,1,0,9,5,True
-14.54,204,2.389803,1,0,0,5,True
-3.85,835,2.796681,1,0,17,5,True
-13.75,525,3.088132,1,0,4,5,True
-8.3,480,3.367949,1,0,9,5,True
-9.0,450,3.628582,1,0,8,5,True
-12.71,421,3.920669,1,0,4,5,True
11.63,987,4.487492,2,2,14,5,True
-3.01,451,4.746531,1,1,9,5,True
-6.13,663,5.090986,1,0,13,5,True
-10.84,434,5.350278,1,0,6,5,True
-4.29,579,5.665623,1,0,14,5,True
-11.28,378,5.912488,1,0,5,5,True
-7.92,542,6.219584,1,1,5,5,True
-7.26,476,6.494453,1,1,5,5,True
-8.74,724,6.863597,1,0,11,5,True
1.11,639,7.307223,1,1,15,5,True
-11.97,247,7.397916,1,0,3,5,True
9.74,676,7.740333,2,2,9,5,True
-11.68,418,7.998629,1,0,5,5,True
-7.66,516,8.291239,1,0,10,5,True
-5.84,634,8.625995,1,0,13,5,True
0.45,905,9.176216,1,1,17,5,True
0.23,927,9.736631,1,0,22,5,True
-7.58,408,9.988785,1,0,9,5,True
2.09,1141,10.615914,1,0,26,5,True
-6.96,446,10.882862,1,0,10,5,True
18.93,957,11.426352,2,2,21,5,True
-5.32,582,11.738556,1,0,13,5,True
-7.78,528,12.030827,1,0,10,5,True
10.38,712,12.397966,2,2,10,5,True
10.46,504,12.681745,2,2,8,5,True
-5.53,603,13.112264,1,0,13,5,True
-12.77,327,13.235328,1,0,3,5,True
-2.69,619,13.5598,1,1,11,5,True
-2.63,1313,14.35258,1,1,18,5,True
-3.09,459,14.623308,1,1,9,5,True
14.95,655,14.965864,2,2,14,5,True
-12.66,416,15.211642,1,0,4,5,True
6.15,1135,15.847303,1,0,30,5,True
-8.9,340,16.070431,1,0,7,5,True
11.05,545,16.379614,2,2,9,5,True
6.3,1020,16.944141,1,0,29,5,True
-2.1,860,17.468113,1,1,14,5,True
1.48,602,17.793777,1,1,15,5,True
-9.7,320,17.914638,1,0,6,5,True
12.58,692,18.381745,2,2,12,5,True
34.0,2000,19.536185,2,2,35,2,False
15.37,613,19.863294,2,2,14,5,True
12.61,689,20.223638,2,3,7,5,True
-0.55,605,20.555735,1,1,13,5,True
17.33,817,21.06059,2,2,18,5,True
15.94,1156,21.700742,2,2,20,5,True
-4.09,459,21.973791,1,1,8,5,True
-11.6,410,22.243235,1,0,5,5,True
-12.47,297,22.375841,1,0,3,5,True
14.87,963,22.941602,2,2,17,5,True
10.2,730,23.411312,2,2,10,5,True
11.13,1037,24.002364,2,2,14,5,True
29.66,1784,24.974099,2,2,40,5,True
-0.81,431,25.24182,1,1,11,5,True
-6.4,490,25.518583,1,1,6,5,True
15.03,647,25.853089,2,2,14,5,True
12.37,613,26.284278,2,2,11,5,True
24.5,1100,26.90581,2,2,28,5,True
-13.55,205,26.981406,1,0,1,5,True
21.49,801,27.483977,2,2,22,5,True
16.48,902,27.895215,2,2,18,5,True
16.85,1065,28.497144,2,2,20,5,True
