#{"t_start": 1789147856.849409, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.3,180,0.38884,1,0,1,5,True
-11.65,315,0.498623,1,0,4,5,True
-12.81,131,0.663019,1,0,1,5,True
-12.08,258,0.750267,1,0,3,5,True
-14.47,197,0.922292,1,0,0,5,True
-15.22,372,1.052595,1,0,1,5,True
-12.55,205,1.229218,1,0,2,5,True
-13.96,246,1.3163,1,0,1,5,True
-9.44,594,1.629929,1,0,9,5,True
-13.97,247,1.819782,1,0,1,5,True
-10.29,479,2.094644,1,0,7,5,True
-12.53,303,2.202425,1,0,3,5,True
-13.59,209,2.381506,1,0,1,5,True
-6.14,364,2.618307,1,1,5,5,True
-10.56,506,2.801181,1,0,7,5,True
-7.02,652,3.245523,1,0,12,5,True
-13.01,251,3.336065,1,0,2,5,True
-13.9,140,3.487555,1,0,0,5,True
-3.07,657,3.858093,1,1,11,5,True
-6.12,562,4.16773,1,0,12,5,True
-11.53,603,4.492074,1,0,7,5,True
-7.46,496,4.768147,1,1,5,5,True
-3.26,576,5.080578,1,1,10,5,True
2.68,882,5.607539,1,0,24,5,True
-9.5,400,5.861525,1,0,7,5,True
-8.89,439,6.128813,1,0,8,5,True
10.1,640,6.468415,2,2,9,5,True
2.1,740,6.843077,1,1,17,5,True
-6.58,608,7.170629,1,0,12,5,True
-4.74,524,7.465172,1,1,8,5,True
-5.98,548,7.865024,1,0,12,5,True
-0.65,715,8.233829,1,0,19,5,True
2.71,979,8.801289,1,0,25,5,True
10.32,518,9.100489,2,2,8,5,True
-1.31,681,9.458276,1,1,13,5,True
-10.28,378,9.71067,1,0,6,5,True
-12.11,461,9.982375,1,0,5,5,True
-6.53,1103,10.595309,1,1,12,5,True
12.62,588,10.913874,2,2,11,5,True
-5.05,655,11.243678,1,1,9,5,True
-8.37,387,11.487643,1,0,8,5,True
12.41,1209,12.234232,2,2,17,5,True
-8.23,473,12.409974,1,0,9,5,True
-0.98,848,12.922199,1,1,15,5,True
-3.09,959,13.483405,1,1,14,5,True
-1.22,472,13.756725,1,1,11,5,True
-7.89,539,14.060856,1,0,10,5,True
-4.19,569,14.372181,1,0,14,5,True
22.62,1588,15.255194,2,2,31,5,True
0.17,1133,15.88433,1,1,19,5,True
-10.6,310,16.098683,1,0,5,5,True
20.84,766,16.488247,2,2,21,5,True
11.29,521,16.7683,2,2,9,5,True
-3.71,821,17.274089,1,1,12,5,True
-7.42,492,17.562309,1,0,10,5,True
-2.91,641,17.904478,1,0,16,5,True
-5.65,615,18.343036,1,0,13,5,True
13.35,915,18.783843,2,2,15,5,True
-7.9,540,19.091797,1,0,10,5,True
-8.36,586,19.407955,1,0,10,5,True
22.05,945,19.963297,2,3,19,5,True
17.66,984,20.540146,2,2,20,5,True
12.32,618,20.867658,2,2,11,5,True
11.02,548,21.280493,2,2,9,5,True
11.95,855,21.703814,2,2,13,5,True
14.36,714,22.181537,2,2,14,5,True
11.74,976,22.783688,2,2,14,5,True
14.21,729,23.152697,2,2,14,5,True
20.39,1011,23.724578,2,2,23,5,True
9.85,465,24.004243,2,2,7,5,True
15.43,807,24.406106,2,2,16,5,True
26.03,1147,25.149158,2,3,25,5,True
9.8,470,25.421593,2,2,7,5,True
18.59,891,25.841886,2,3,15,5,True
32.51,1199,26.602967,2,3,32,5,True
13.45,605,26.929034,2,3,7,5,True
8.58,592,27.259209,2,2,7,5,True
12.0,850,27.766074,2,2,13,5,True
8.1,540,28.050356,2,2,6,5,True
13.66,984,28.624898,2,2,16,5,True
