#{"t_start": 1789147856.8465369, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.45,195,0.397186,1,0,0,5,True
-9.29,479,0.682906,1,0,8,5,True
-11.12,362,0.90956,1,0,5,5,True
-15.32,282,1.006982,1,0,0,5,True
-10.98,348,1.235123,1,0,5,5,True
-14.24,174,1.296521,1,0,0,5,True
-11.96,246,1.484756,1,0,3,5,True
-11.68,418,1.634973,1,0,5,5,True
-10.04,354,1.861849,1,0,6,5,True
-14.6,210,1.93662,1,0,0,5,True
-13.73,323,2.156562,1,0,2,5,True
-9.97,347,2.385128,1,0,6,5,True
-13.5,300,2.496207,1,0,2,5,True
-13.44,394,2.742189,1,0,3,5,True
-14.02,352,2.971333,1,0,2,5,True
-7.54,404,3.22321,1,1,4,5,True
-13.35,285,3.326631,1,0,2,5,True
-8.45,495,3.602874,1,0,9,5,True
-7.62,612,3.962631,1,0,11,5,True
-7.89,539,4.259881,1,0,10,5,True
-11.96,546,4.559014,1,0,6,5,True
16.49,901,5.092223,2,3,13,5,True
-11.52,302,5.306516,1,0,4,5,True
-5.1,660,5.648221,1,0,14,5,True
2.19,831,6.169095,1,0,23,5,True
2.47,1103,6.775478,1,0,26,5,True
-11.58,508,7.069219,1,0,6,5,True
-2.64,1014,7.643314,1,1,15,5,True
-4.62,512,7.932638,1,1,8,5,True
-11.08,358,8.170237,1,0,5,5,True
-2.41,791,8.558624,1,1,13,5,True
-7.65,515,8.857883,1,0,10,5,True
-5.79,629,9.198088,1,0,13,5,True
-2.09,559,9.512121,1,1,11,5,True
6.77,1073,10.227174,1,0,30,5,True
2.0,1350,10.927994,1,1,23,5,True
-1.2,870,11.438243,1,0,20,5,True
16.22,828,11.838481,2,2,17,5,True
12.44,406,12.087243,2,2,9,5,True
-9.66,416,12.34545,1,0,7,5,True
6.12,938,12.892643,1,1,23,5,True
-3.8,730,13.268803,1,0,16,5,True
15.6,1590,14.158817,2,2,24,5,True
-6.86,536,14.458553,1,0,11,5,True
-4.64,614,14.888022,1,0,14,5,True
0.99,751,15.25967,1,1,16,5,True
-5.48,598,15.590606,1,0,13,5,True
2.82,968,16.14774,1,0,25,5,True
0.29,821,16.65381,1,0,21,5,True
1.0,950,17.199256,1,1,18,5,True
14.05,545,17.507741,2,2,12,5,True
-12.93,443,17.772647,1,0,4,5,True
14.23,627,18.115327,2,2,13,5,True
-2.0,750,18.494387,1,1,13,5,True
1.5,1000,19.07646,1,0,24,5,True
7.27,323,19.298331,2,2,3,5,True
13.19,1131,19.919408,2,2,17,5,True
14.72,1178,20.567966,2,2,19,5,True
29.91,1259,21.342943,2,3,30,5,True
22.41,1109,21.962828,2,2,26,5,True
27.41,1609,22.908995,2,2,36,5,True
11.32,618,23.235361,2,2,10,5,True
-1.71,621,23.662666,1,1,12,5,True
15.13,637,24.009374,2,2,14,5,True
15.45,1005,24.586581,2,2,18,5,True
28.1,1340,25.295664,2,2,34,5,True
27.66,1084,25.992356,2,3,26,5,True
10.11,1139,26.628125,1,1,29,5,True
16.0,1350,27.331676,2,2,22,5,True
15.92,658,27.775925,2,2,15,5,True
11.51,699,28.119895,2,2,11,5,True
