#{"t_start": 1789147756.987861, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.91,241,0.409134,1,0,1,5,True
-14.03,153,0.460959,1,0,0,5,True
-13.35,185,0.642795,1,0,1,5,True
-12.98,148,0.695446,1,0,1,5,True
-1.59,709,1.057648,1,1,13,5,True
-14.82,232,1.247187,1,0,0,5,True
-13.9,240,1.33472,1,0,1,5,True
-9.0,250,1.531099,1,0,6,5,True
-13.71,221,1.60787,1,0,1,5,True
-4.67,817,2.105066,1,0,16,5,True
-12.42,292,2.207762,1,0,3,5,True
-11.34,584,2.530506,1,0,7,5,True
-10.1,360,2.767661,1,0,6,5,True
-0.9,740,3.256539,1,1,14,5,True
-6.48,598,3.556162,1,1,7,5,True
9.95,655,3.91129,2,2,9,5,True
-6.91,341,4.142666,1,1,4,5,True
-10.15,465,4.423416,1,0,7,5,True
-9.28,478,4.71816,1,0,8,5,True
-5.13,463,4.897504,1,1,7,5,True
-9.42,492,5.203474,1,0,8,5,True
-2.49,599,5.652174,1,1,11,5,True
-7.75,425,5.814719,1,0,9,5,True
11.21,729,6.303394,2,2,11,5,True
17.51,1199,6.964639,2,2,22,5,True
-1.46,696,7.434084,1,1,13,5,True
