#{"t_start": 1789147756.988127, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.3,180,0.388298,1,0,1,5,True
-11.65,315,0.495318,1,0,4,5,True
-12.81,131,0.658636,1,0,1,5,True
-12.08,258,0.751875,1,0,3,5,True
-14.47,197,0.928447,1,0,0,5,True
-15.22,372,1.063836,1,0,1,5,True
-12.55,205,1.242555,1,0,2,5,True
-13.96,246,1.333021,1,0,1,5,True
-9.44,594,1.648323,1,0,9,5,True
-13.97,247,1.841432,1,0,1,5,True
-10.29,479,2.114543,1,0,7,5,True
-12.53,303,2.220956,1,0,3,5,True
-13.59,209,2.402043,1,0,1,5,True
-6.14,364,2.645228,1,1,5,5,True
-10.56,506,2.829916,1,0,7,5,True
-7.02,652,3.285645,1,0,12,5,True
-13.01,251,3.369269,1,0,2,5,True
-13.9,140,3.515944,1,0,0,5,True
-3.07,657,3.86691,1,1,11,5,True
-6.12,562,4.181223,1,0,12,5,True
-11.53,603,4.518291,1,0,7,5,True
-7.46,496,4.816803,1,1,5,5,True
-3.26,576,5.155998,1,1,10,5,True
2.68,882,5.713745,1,0,24,5,True
-9.5,400,5.972408,1,0,7,5,True
-8.89,439,6.247579,1,0,8,5,True
10.1,640,6.586398,2,2,9,5,True
2.1,740,6.974561,1,1,17,5,True
-6.58,608,7.308516,1,0,12,5,True
-4.74,524,7.60611,1,1,8,5,True
