#{"t_start": 1789147756.987856, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.07,257,0.414266,1,0,1,5,True
-14.04,254,0.501447,1,0,1,5,True
-12.65,215,0.695052,1,0,2,5,True
-13.93,143,0.747131,1,0,0,5,True
-12.05,255,0.944307,1,0,3,5,True
-14.72,222,1.024461,1,0,0,5,True
-14.45,195,1.198169,1,0,0,5,True
-11.24,274,1.301211,1,0,4,5,True
-10.06,356,1.536007,1,0,6,5,True
-14.97,247,1.620586,1,0,0,5,True
-10.82,532,1.910483,1,0,7,5,True
-13.92,442,2.172786,1,0,3,5,True
-12.55,205,2.350593,1,0,2,5,True
-13.79,429,2.513043,1,0,3,5,True
-10.33,483,2.794883,1,0,7,5,True
-11.46,496,3.084554,1,0,6,5,True
-12.96,346,3.316721,1,0,3,5,True
-10.42,692,3.648813,1,0,9,5,True
-8.11,661,4.122182,1,0,11,5,True
-3.51,1201,4.792733,1,1,16,5,True
-10.79,329,5.03228,1,0,5,5,True
-7.37,487,5.331641,1,0,10,5,True
-11.05,455,5.510826,1,0,6,5,True
5.62,1488,6.389579,1,1,28,5,True
18.78,1072,7.008159,2,2,22,5,True
-0.91,741,7.494852,1,1,14,5,True
