#{"t_start": 1789147756.987582, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.08,158,0.381246,1,0,0,5,True
-13.4,190,0.446094,1,0,1,5,True
-13.6,210,0.635852,1,0,1,5,True
-13.07,157,0.691193,1,0,1,5,True
-13.81,131,0.738613,1,0,0,5,True
-13.47,197,0.914052,1,0,1,5,True
-14.47,197,0.985126,1,0,0,5,True
-13.8,230,1.070084,1,0,1,5,True
-13.14,164,1.232999,1,0,1,5,True
-12.05,455,1.506255,1,0,5,5,True
-12.01,251,1.594782,1,0,3,5,True
-14.28,278,1.795251,1,0,1,5,True
-8.25,475,2.065644,1,0,9,5,True
-13.92,242,2.151665,1,0,1,5,True
-12.45,595,2.476367,1,0,6,5,True
-10.26,476,2.75833,1,0,7,5,True
-6.48,598,3.084411,1,1,7,5,True
-10.65,415,3.34015,1,0,6,5,True
-12.8,430,3.581497,1,0,4,5,True
-3.26,576,3.91157,1,1,10,5,True
-12.07,257,4.113853,1,0,3,5,True
-12.51,601,4.443739,1,0,6,5,True
-5.03,753,4.843895,1,1,10,5,True
-4.66,516,5.160446,1,1,8,5,True
-9.43,593,5.499348,1,0,9,5,True
-12.51,401,5.761669,1,0,4,5,True
-9.67,417,6.026402,1,0,7,5,True
-4.76,626,6.362896,1,1,9,5,True
-7.49,399,6.618424,1,0,9,5,True
17.59,1591,7.534738,1,1,41,5,True
