#{"t_start": 1789147756.987466, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.28,178,0.388171,1,0,0,5,True
-14.07,257,0.474423,1,0,1,5,True
-13.79,129,0.638042,1,0,0,5,True
-14.5,200,0.709115,1,0,0,5,True
-13.98,248,0.797571,1,0,1,5,True
-13.63,213,0.979924,1,0,1,5,True
-7.92,242,1.069143,1,1,2,5,True
-12.17,267,1.271377,1,0,3,5,True
-13.32,382,1.516023,1,0,3,5,True
-10.33,283,1.614798,1,0,5,5,True
-11.48,298,1.824053,1,0,4,5,True
-13.22,172,1.883809,1,0,1,5,True
-10.1,560,2.186967,1,0,8,5,True
-11.61,211,2.368168,1,0,3,5,True
-12.33,283,2.473714,1,0,3,5,True
-13.91,141,2.527894,1,0,0,5,True
-11.06,256,2.726364,1,0,4,5,True
-5.61,511,3.020967,1,1,7,5,True
-6.0,450,3.294013,1,1,6,5,True
-7.26,776,3.654018,1,0,13,5,True
-10.49,399,3.922837,1,0,6,5,True
-3.83,833,4.446134,1,0,17,5,True
-7.06,656,4.808761,1,0,12,5,True
0.72,678,5.188036,1,1,15,5,True
-1.35,1085,5.822926,1,1,17,5,True
-9.86,536,6.240834,1,0,8,5,True
-2.62,812,6.644003,1,1,13,5,True
11.98,952,7.216404,2,2,14,5,True
12.8,670,7.570414,2,2,12,5,True
