#{"t_start": 1789147807.418182, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.65,215,0.418562,1,0,1,5,True
-9.91,341,0.539861,1,0,6,5,True
-8.98,248,0.627123,1,1,1,5,True
-14.26,176,0.688841,1,0,0,5,True
-12.98,248,0.775485,1,0,2,5,True
-12.5,300,0.878809,1,0,3,5,True
-14.48,198,0.948896,1,0,0,5,True
-13.52,202,1.020211,1,0,1,5,True
-13.71,321,1.730983,1,0,2,5,True
-14.15,165,1.786265,1,0,0,5,True
-13.15,165,1.842462,1,0,1,5,True
-12.76,326,1.960236,1,0,3,5,True
-14.03,153,2.017405,1,0,0,5,True
-13.05,355,2.139458,1,0,3,5,True
-14.84,234,2.217262,1,0,0,5,True
-13.03,153,2.2689,1,0,1,5,True
-13.46,196,2.341243,1,0,1,5,True
-10.92,242,3.00333,1,0,4,5,True
-12.52,302,3.116866,1,0,3,5,True
-14.41,191,3.189658,1,0,0,5,True
-14.4,190,3.261424,1,0,0,5,True
-8.76,326,3.385058,1,1,2,5,True
-13.1,160,3.445808,1,0,1,5,True
-14.52,202,3.521944,1,0,0,5,True
-13.9,240,3.612771,1,0,1,5,True
-12.18,468,4.389243,1,0,5,5,True
-11.93,243,4.476504,1,0,3,5,True
-9.81,531,4.656504,1,0,8,5,True
-9.96,546,4.86003,1,0,8,5,True
-13.85,235,4.947731,1,0,1,5,True
-14.97,247,5.041848,1,0,0,5,True
-13.18,268,5.718054,1,0,2,5,True
-13.26,376,5.861003,1,0,3,5,True
-9.8,430,6.02511,1,1,2,5,True
-8.51,301,6.141716,1,1,2,5,True
-2.29,879,7.018533,1,1,14,5,True
-6.46,496,7.205073,1,1,6,5,True
22.34,1316,7.707183,2,2,28,5,True
-11.95,345,8.422907,1,0,4,5,True
-7.21,671,8.684009,1,1,7,5,True
7.8,1070,9.106325,1,1,26,5,True
