#{"t_start": 1789147807.418273, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.2,270,0.437627,1,0,1,5,True
-13.83,133,0.483817,1,0,0,5,True
-13.42,192,0.554599,1,0,1,5,True
-12.94,144,0.605048,1,0,1,5,True
-13.77,227,0.683898,1,0,1,5,True
-13.65,215,0.758268,1,0,1,5,True
-13.81,331,0.873517,1,0,2,5,True
-11.36,286,0.974259,1,0,4,5,True
-13.71,121,1.017013,1,0,0,5,True
-14.35,185,1.681415,1,0,0,5,True
-14.09,259,1.76926,1,0,1,5,True
-8.79,129,1.813253,1,1,0,5,True
-10.27,477,1.984086,1,0,7,5,True
-11.62,212,2.062752,1,0,3,5,True
-11.73,323,2.169784,1,0,4,5,True
-15.51,301,2.270779,1,0,0,5,True
-13.89,139,2.322419,1,0,0,5,True
-10.93,343,3.021968,1,0,5,5,True
-13.83,233,3.109332,1,0,1,5,True
-13.76,126,3.158392,1,0,0,5,True
-13.98,148,3.213382,1,0,0,5,True
-12.21,271,3.316831,1,0,3,5,True
-13.06,156,3.375428,1,0,1,5,True
-14.05,255,3.472071,1,0,1,5,True
-12.32,182,3.54066,1,0,2,5,True
-13.1,160,3.601234,1,0,1,5,True
-14.0,150,3.659395,1,0,0,5,True
-13.28,478,4.436725,1,0,4,5,True
-14.03,253,4.524538,1,0,1,5,True
-13.17,167,4.580563,1,0,1,5,True
-12.71,221,4.654798,1,0,2,5,True
-7.67,517,4.848577,1,0,10,5,True
-11.42,492,5.033334,1,0,6,5,True
-7.5,600,5.835785,1,0,11,5,True
-10.56,306,5.95234,1,0,5,5,True
-10.7,320,6.074824,1,0,5,5,True
-1.5,900,6.386412,1,1,15,5,True
-6.63,513,7.156014,1,1,6,5,True
-8.93,643,7.396983,1,0,10,5,True
-3.19,469,7.57718,1,1,9,5,True
-14.11,161,7.63698,1,0,0,5,True
-10.54,404,8.374263,1,0,6,5,True
-9.59,509,8.575257,1,0,8,5,True
-7.15,765,8.879916,1,0,13,5,True
