#{"t_start": 1789147807.4190521, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-11.95,345,0.462719,1,0,4,5,True
-13.97,347,0.588108,1,0,2,5,True
-12.09,359,0.712214,1,0,4,5,True
-14.95,245,0.799419,1,0,0,5,True
-13.62,112,0.837122,1,0,0,5,True
-14.47,197,0.903139,1,0,0,5,True
-11.84,234,0.989097,1,0,3,5,True
-13.03,553,1.777942,1,0,5,5,True
-12.1,160,1.832464,1,0,2,5,True
-11.45,295,1.939131,1,0,4,5,True
-13.64,214,2.017826,1,0,1,5,True
-14.39,189,2.085552,1,0,0,5,True
-15.21,271,2.174595,1,0,0,5,True
-11.78,228,2.250431,1,0,3,5,True
-14.16,266,2.34762,1,0,1,5,True
-12.98,148,2.974508,1,0,1,5,True
-14.1,260,3.071814,1,0,1,5,True
-12.63,213,3.153629,1,0,2,5,True
-13.78,128,3.20103,1,0,0,5,True
-13.83,333,3.328001,1,0,2,5,True
-10.73,423,3.488085,1,0,6,5,True
-11.96,246,3.580767,1,0,3,5,True
-13.25,375,3.72366,1,0,3,5,True
-13.34,284,4.428093,1,0,2,5,True
-13.75,125,4.471849,1,0,0,5,True
-13.39,289,4.570687,1,0,2,5,True
-14.57,207,4.639516,1,0,0,5,True
-11.11,261,4.738263,1,0,4,5,True
-13.62,212,4.816276,1,0,1,5,True
-11.92,242,4.904785,1,0,3,5,True
-12.98,348,5.037407,1,0,3,5,True
-9.05,755,5.898721,1,0,11,5,True
-12.13,163,5.960845,1,0,2,5,True
-6.37,687,6.215476,1,0,13,5,True
2.84,966,7.134877,1,0,25,5,True
-8.18,768,7.421904,1,0,12,5,True
-9.35,485,7.608279,1,0,8,5,True
-9.56,406,8.345993,1,0,7,5,True
-6.25,575,8.571565,1,1,7,5,True
-3.64,814,8.895164,1,0,17,5,True
-6.84,534,9.101832,1,1,6,5,True
