#{"t_start": 1789147807.418734, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.42,192,0.410189,1,0,1,5,True
-11.0,350,0.533948,1,0,5,5,True
-13.62,312,0.644146,1,0,2,5,True
-11.34,284,0.742782,1,0,4,5,True
-13.58,308,0.850584,1,0,2,5,True
-14.45,195,0.918818,1,0,0,5,True
-15.37,287,1.019724,1,0,0,5,True
-13.7,120,1.059792,1,0,0,5,True
-11.73,223,1.738016,1,0,3,5,True
-12.06,556,1.932765,1,0,6,5,True
-9.2,370,2.067919,1,0,7,5,True
-14.03,153,2.118523,1,0,0,5,True
-12.29,279,2.210732,1,0,3,5,True
-12.08,258,2.300751,1,0,3,5,True
-13.39,289,2.979491,1,0,2,5,True
-9.37,487,3.164281,1,0,8,5,True
-13.29,279,3.269036,1,0,2,5,True
-13.83,233,3.357375,1,0,1,5,True
-13.91,241,3.44877,1,0,1,5,True
-11.4,490,3.634789,1,0,6,5,True
-14.05,155,3.694284,1,0,0,5,True
-9.54,404,4.44313,1,0,7,5,True
-14.05,155,4.496791,1,0,0,5,True
-13.59,309,4.601146,1,0,2,5,True
-14.38,388,4.742238,1,0,2,5,True
-13.4,290,4.849228,1,0,2,5,True
-3.73,723,5.696296,1,0,16,5,True
-12.35,385,5.842511,1,0,4,5,True
-6.25,475,6.023493,1,1,6,5,True
-13.82,132,6.074403,1,0,0,5,True
-10.58,308,6.187386,1,0,5,5,True
-14.27,177,6.246607,1,0,0,5,True
-9.37,487,6.988752,1,0,8,5,True
-13.97,147,7.044011,1,0,0,5,True
-8.95,445,7.211229,1,1,3,5,True
-11.91,241,7.303203,1,0,3,5,True
8.34,716,7.574979,2,2,8,5,True
-2.16,866,8.492283,1,1,14,5,True
-13.66,316,8.61462,1,0,2,5,True
-9.14,464,8.801131,1,0,8,5,True
-12.78,428,8.971319,1,0,4,5,True
