#{"t_start": 1788626619.6370041, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-15.0,250,0.405634,1,0,0,5,True
-12.51,301,0.514169,1,0,3,5,True
-13.37,187,0.577751,1,0,1,5,True
-13.23,173,0.639187,1,0,1,5,True
-9.32,382,0.776246,1,0,7,5,True
-11.79,229,0.856277,1,0,3,5,True
-13.47,297,0.961179,1,0,2,5,True
-13.17,167,1.022117,1,0,1,5,True
-13.1,360,1.740039,1,0,3,5,True
-13.65,215,1.817135,1,0,1,5,True
-13.65,115,1.8585,1,0,0,5,True
-11.62,312,1.971003,1,0,4,5,True
-13.29,279,2.072582,1,0,2,5,True
-12.01,251,2.162365,1,0,3,5,True
-13.62,112,2.202441,1,0,0,5,True
-14.18,168,2.262742,1,0,0,5,True
-12.15,165,2.322168,1,0,2,5,True
-12.92,342,3.017061,1,0,3,5,True
-12.37,287,3.117837,1,0,3,5,True
-10.7,320,3.233782,1,0,5,5,True
-11.18,368,3.366156,1,0,5,5,True
-14.9,240,3.452476,1,0,0,5,True
-13.22,272,3.552498,1,0,2,5,True
-11.96,346,3.678976,1,0,4,5,True
-9.51,401,4.416803,1,0,7,5,True
-11.49,399,4.565249,1,0,5,5,True
-14.48,198,4.636763,1,0,0,5,True
-13.52,202,4.710698,1,0,1,5,True
-14.26,176,4.775372,1,0,0,5,True
-11.33,283,4.876674,1,0,4,5,True
-13.72,422,5.601009,1,0,3,5,True
-13.07,357,5.73314,1,0,3,5,True
-12.6,310,5.847506,1,0,3,5,True
-10.99,549,6.048168,1,0,7,5,True
-10.74,324,6.164604,1,0,5,5,True
-12.51,301,6.273459,1,0,3,5,True
-8.0,550,7.046994,1,0,10,5,True
-9.32,482,7.222515,1,0,8,5,True
-9.03,453,7.387854,1,0,8,5,True
-8.23,673,7.632506,1,0,11,5,True
-7.65,715,8.458899,1,1,7,5,True
11.51,399,8.612391,2,2,8,5,True
-10.19,469,8.784515,1,0,7,5,True
