#{"t_start": 1789115243.628426, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated,pickups_collected,shield_blocks,elites_killed
-16.02,352,5.595233,1,0,0,5,True,0,0,0
-15.01,451,5.753561,1,0,2,5,True,0,0,0
-16.5,500,6.403939,1,0,1,5,True,0,0,0
-16.3,480,6.564629,1,0,1,5,True,0,0,0
-17.16,466,6.719325,1,0,0,5,True,0,0,0
-16.0,350,6.85085,1,0,0,5,True,0,0,0
-13.62,612,7.083225,1,1,0,5,True,1,1,0
-18.61,711,7.783232,1,0,1,5,True,0,0,0
-5.86,336,7.904206,1,1,5,5,True,0,0,0
-14.94,344,8.033945,1,0,1,5,True,0,0,0
-15.27,377,8.18445,1,0,1,5,True,0,0,0
-17.57,607,8.869479,1,0,1,5,True,0,0,0
-15.26,276,8.97472,1,0,0,5,True,0,0,0
-14.57,207,9.05821,1,0,0,5,True,0,0,0
-13.92,142,9.114511,1,0,0,5,True,0,0,0
5.0,2000,10.366118,2,2,7,4,False,0,0,0
-11.19,969,10.750566,1,1,6,5,True,0,0,0
3.15,1535,11.819103,2,2,11,5,True,0,0,0
-12.81,531,12.017501,1,0,5,5,True,0,0,0
1.21,1429,13.026692,2,2,8,5,True,1,1,0
5.0,2000,14.307909,2,2,7,4,False,0,0,0
-4.47,797,14.599873,1,1,11,5,True,1,1,0
-9.99,349,15.197562,1,0,6,5,True,0,0,0
-11.19,369,15.335216,1,0,5,5,True,0,0,0
13.5,2000,16.602907,2,4,5,3,False,1,1,0
7.93,657,16.857122,2,2,7,5,True,0,0,0
-6.57,1407,17.865355,1,1,15,5,True,0,0,0
-13.73,223,17.948222,1,0,1,5,True,0,0,0
4.39,911,18.324478,2,2,6,5,True,0,0,0
4.31,1219,19.289914,2,2,9,5,True,0,0,0
-13.72,722,19.599971,1,0,6,5,True,0,0,0
-13.29,679,20.339066,1,0,6,5,True,0,0,0
3.03,647,20.59056,2,2,2,5,True,1,1,0
4.31,819,20.917463,2,2,5,5,True,0,0,0
-2.79,1429,21.994978,1,1,19,5,True,0,0,0
3.38,912,22.380758,2,2,5,5,True,1,1,0
1.96,1054,23.25527,2,2,5,5,True,0,0,0
9.0,2000,24.572652,2,2,11,4,False,0,0,0
-8.01,451,24.77092,1,0,9,5,True,0,0,0
6.5,2000,26.118778,2,3,3,3,False,0,0,0
4.63,587,26.362504,2,2,3,5,True,0,0,0
8.73,777,27.119595,2,2,9,5,True,0,0,0
-5.43,293,27.231913,1,1,5,5,True,0,0,0
-12.18,168,27.296381,1,0,2,5,True,0,0,0
5.28,822,27.629567,2,2,6,5,True,1,1,0
9.93,957,28.484375,2,2,12,5,True,1,1,0
3.85,665,28.769589,2,2,3,5,True,0,0,0
7.03,547,29.441022,2,2,5,5,True,0,0,0
6.44,306,29.556478,2,2,2,5,True,1,1,0
16.0,2000,30.873503,2,5,3,4,False,1,0,0
7.84,566,31.10659,2,2,6,5,True,0,0,0
8.67,683,31.40579,2,2,8,5,True,1,1,0
16.3,720,32.170618,2,3,11,5,True,1,1,0
8.0,2000,33.488386,2,3,4,2,False,1,1,0
10.64,886,33.874135,2,3,7,5,True,1,1,0
7.5,2000,35.181205,2,3,3,1,False,0,0,0
4.0,2000,36.477911,2,2,6,4,False,1,1,0
2.0,2000,37.793611,2,2,4,4,False,0,0,0
-3.39,389,37.947612,1,1,8,5,True,0,0,0
15.16,634,38.222768,2,3,9,5,True,2,2,0
-6.88,238,38.773932,1,1,3,5,True,0,0,0
17.0,2000,40.165905,2,4,8,2,False,1,1,0
-9.04,254,40.292533,1,1,1,5,True,0,0,0
14.0,2000,41.673737,2,4,6,4,False,1,1,0
-5.25,675,41.963645,1,1,9,5,True,0,0,0
10.0,2000,43.354029,2,4,2,4,False,1,0,0
-7.29,579,43.615206,1,0,11,5,True,0,0,0
4.31,719,44.392332,2,2,4,5,True,1,1,0
11.08,642,44.647927,2,2,10,5,True,0,0,0
2.12,838,45.016742,2,2,3,5,True,1,1,0
13.32,818,45.811204,2,2,14,5,True,1,1,0
20.0,2000,47.172008,2,5,7,4,False,2,1,0
-5.7,420,47.349326,1,1,6,5,True,0,0,0
-13.92,142,47.408954,1,0,0,5,True,0,0,0
12.35,615,47.68027,2,3,6,5,True,0,0,0
8.09,741,48.429207,2,2,8,5,True,0,0,0
5.57,393,48.603368,2,2,2,5,True,0,0,0
6.05,945,49.023029,2,2,8,5,True,2,2,0
6.22,928,49.879734,2,2,8,5,True,0,0,0
11.8,770,50.227231,2,2,12,5,True,2,2,0
22.0,2000,51.58493,2,5,9,4,False,0,0,0
8.18,432,51.778976,2,2,5,5,True,1,1,0
15.5,2000,53.1142,2,4,7,3,False,2,1,0
15.0,2000,54.453419,2,4,6,2,False,0,0,0
7.6,890,55.264624,2,3,4,5,True,0,0,0
7.52,598,55.543314,2,2,6,5,True,1,1,0
7.5,2000,56.901363,2,3,4,3,False,0,0,0
16.0,2000,58.251015,2,4,7,2,False,1,1,0
16.0,2000,59.602231,2,4,8,4,False,1,1,0
3.67,583,59.862309,2,2,2,5,True,0,0,0
7.88,862,60.67967,2,2,9,5,True,0,0,0
14.57,893,61.086329,2,3,11,5,True,0,0,0
18.0,2000,62.456837,2,4,8,0,False,3,2,0
7.36,714,62.770537,2,2,7,5,True,0,0,0
7.0,2000,64.122989,2,3,3,2,False,2,1,0
15.0,2000,65.481383,2,4,7,4,False,1,1,0
6.97,353,65.642595,2,2,3,5,True,1,1,0
15.0,2000,67.029024,2,4,5,0,False,1,0,0
11.0,2000,68.374611,2,4,3,4,False,1,0,0
11.5,2000,69.708427,2,4,2,1,False,2,2,0
-10.51,201,70.237586,1,0,4,5,True,0,0,0
6.03,547,70.487087,2,2,4,5,True,1,1,0
-1.48,498,70.721073,1,1,11,5,True,0,0,0
15.0,2000,72.078987,2,4,6,2,False,2,2,0
16.0,2000,73.420232,2,4,6,0,False,0,0,0
10.0,2000,74.714023,2,4,0,0,False,2,2,0
18.0,2000,76.087981,2,4,9,2,False,1,1,0
14.0,2000,77.431951,2,4,5,2,False,0,0,0
8.42,608,77.699184,2,2,7,5,True,1,1,0
19.5,2000,79.062423,2,5,5,1,False,2,1,0
8.05,845,79.864613,2,3,4,5,True,1,1,0
19.0,2000,81.246139,2,5,5,2,False,2,1,0
-10.71,321,81.392931,1,0,5,5,True,0,0,0
4.29,621,81.671363,2,2,3,5,True,0,0,0
15.49,501,81.881993,2,3,8,5,True,0,0,0
12.0,2000,83.257457,2,4,3,2,False,1,0,0
15.45,605,83.986612,2,3,9,5,True,0,0,1
21.0,2000,85.296135,2,5,7,2,False,2,1,0
11.8,670,85.610837,2,3,6,5,True,1,1,0
5.87,263,85.734177,2,2,1,5,True,0,0,0
17.5,2000,87.099092,2,5,4,3,False,0,0,0
9.5,2000,88.46872,2,3,5,1,False,0,0,0
10.0,2000,89.819706,2,4,2,4,False,1,1,0
15.12,538,90.052149,2,3,8,5,True,1,1,0
14.5,2000,91.42894,2,4,6,3,False,1,1,0
9.99,551,91.68086,2,2,8,5,True,1,1,0
5.87,763,92.467243,2,2,6,5,True,0,0,0
15.5,2000,93.817577,2,4,7,3,False,2,1,0
3.97,653,94.0974,2,2,3,5,True,0,0,0
24.0,2000,95.417288,2,5,11,4,False,1,1,0
8.26,724,95.737846,2,2,8,5,True,0,0,0
10.9,560,96.430915,2,2,9,5,True,0,0,0
12.5,2000,97.740115,2,4,4,3,False,2,1,0
10.26,624,98.02314,2,2,9,5,True,1,1,0
13.0,2000,99.397698,2,4,4,2,False,0,0,0
16.0,2000,100.746612,2,4,7,2,False,0,0,0
46.0,2000,102.087202,3,7,12,2,False,2,1,1
26.5,2000,103.473703,3,5,3,3,False,2,2,1
11.5,2000,104.825083,2,4,3,3,False,1,1,0
19.0,2000,106.175734,2,5,6,4,False,2,2,0
17.61,789,106.564836,2,4,8,5,True,2,2,0
6.45,305,106.699821,2,2,2,5,True,0,0,0
12.12,438,107.32807,2,3,4,5,True,1,1,0
29.23,1227,107.897086,3,5,9,5,True,0,0,1
9.54,396,108.067735,2,2,6,5,True,0,0,1
23.51,899,108.917685,2,5,10,5,True,1,1,0
7.05,345,109.087092,2,2,3,5,True,0,0,0
5.12,638,109.347593,2,2,4,5,True,0,0,0
31.48,1102,110.283845,3,5,10,5,True,0,0,1
31.29,921,110.699989,3,5,8,5,True,0,0,1
34.19,1031,111.585875,3,6,7,5,True,1,1,1
38.31,919,112.003866,3,6,10,5,True,3,3,1
19.0,2000,113.34134,2,5,6,4,False,1,1,0
25.9,760,114.110401,2,5,11,5,True,1,1,0
19.75,975,114.567749,2,5,7,5,True,1,1,0
17.02,448,114.770742,2,4,4,5,True,1,1,0
13.31,519,115.408116,2,3,6,5,True,2,2,0
11.19,531,115.638902,2,3,4,5,True,2,2,0
7.94,656,115.927534,2,2,7,5,True,1,1,0
-9.15,165,115.995209,1,1,0,5,True,1,1,0
20.71,779,116.78274,2,5,6,5,True,1,1,0
12.0,2000,118.136648,2,4,4,4,False,1,1,0
12.08,842,118.502602,2,3,8,5,True,2,2,0
17.82,868,118.871257,2,5,4,5,True,2,2,0
10.78,872,119.684742,2,3,7,5,True,0,0,0
10.98,452,119.890225,2,2,8,5,True,0,0,0
8.47,603,120.15868,2,2,7,5,True,0,0,0
10.83,467,120.803015,2,3,3,5,True,0,0,0
34.04,946,121.242639,3,5,11,5,True,1,1,1
31.21,929,121.671724,3,5,8,5,True,2,2,1
22.13,837,122.480625,2,5,8,5,True,1,1,0
55.5,2000,123.835299,3,9,12,3,False,3,2,1
32.24,726,124.136129,3,5,7,5,True,3,3,1
14.0,2000,125.495748,2,4,6,4,False,1,0,0
12.13,537,125.746717,2,3,5,5,True,0,0,0
24.14,636,126.472838,2,5,8,5,True,1,1,0
36.41,709,126.767865,3,5,11,5,True,1,1,1
12.7,680,127.077109,2,3,7,5,True,1,1,0
8.57,493,127.742995,2,3,1,5,True,1,1,0
11.62,488,127.971055,2,3,4,5,True,1,1,0
4.32,618,128.236214,2,2,3,5,True,0,0,0
7.26,324,128.364487,2,2,3,5,True,1,1,0
19.77,573,129.062315,2,5,3,5,True,2,2,0
11.96,754,129.40998,2,3,7,5,True,2,2,0
12.74,576,129.672906,2,3,6,5,True,2,2,0
5.11,339,129.825878,2,2,1,5,True,0,0,0
17.5,2000,131.146399,2,4,9,3,False,1,1,0
8.79,371,131.745267,2,2,5,5,True,0,0,1
32.38,1012,132.150004,3,5,10,5,True,1,1,2
15.02,748,132.457576,2,3,10,5,True,0,0,0
15.36,514,133.096117,2,3,8,5,True,0,0,0
43.08,1742,134.332801,3,9,8,5,True,2,2,1
6.98,452,134.536642,2,2,4,5,True,1,1,0
46.5,2000,135.844798,3,9,3,3,False,1,1,1
6.78,372,136.010999,2,2,3,5,True,2,2,0
9.89,561,136.262975,2,3,3,5,True,0,0,0
31.62,788,137.040697,3,5,7,5,True,1,1,1
14.32,518,137.244151,2,3,7,5,True,1,1,0
14.0,2000,138.591152,2,4,6,4,False,2,2,0
20.0,2000,139.915703,2,5,7,4,False,1,1,0
35.5,700,140.214574,3,5,10,5,True,1,1,1
29.48,1702,141.429043,3,5,14,5,True,2,2,1
25.06,1444,142.462675,3,5,7,5,True,2,2,1
12.0,2000,143.76189,2,4,4,4,False,1,1,0
30.46,1104,144.222324,3,5,9,5,True,1,1,1
31.77,973,145.132546,3,5,9,5,True,2,2,1
32.89,1761,146.389612,3,7,8,5,True,3,3,1
13.58,392,146.568586,2,3,5,5,True,0,0,0
13.85,465,146.781141,2,3,6,5,True,1,1,0
30.24,826,147.141814,3,5,6,5,True,1,1,1
67.0,2000,148.470344,4,9,14,4,False,2,1,2
33.06,844,149.282568,3,5,9,5,True,2,2,1
30.69,981,149.725208,3,5,8,5,True,2,2,1
33.42,908,150.579496,3,5,10,5,True,1,1,1
49.0,2000,151.909283,3,8,11,4,False,2,2,1
32.15,635,152.175537,3,5,6,5,True,2,2,1
44.0,2000,153.534195,3,8,6,4,False,1,0,1
27.37,713,153.852096,2,5,12,5,True,1,1,0
8.18,332,154.004228,2,2,4,5,True,0,0,0
34.73,577,154.676199,3,5,8,5,True,1,1,1
6.94,356,154.83139,2,2,3,5,True,1,1,0
13.86,564,155.057939,2,3,7,5,True,0,0,0
30.68,882,155.895609,3,5,7,5,True,3,3,1
7.51,299,156.015686,2,2,3,5,True,0,0,0
43.54,1796,157.264378,3,8,14,5,True,2,2,1
18.25,525,157.472488,2,4,6,5,True,2,2,0
31.05,845,157.818262,3,5,7,5,True,3,3,1
6.52,398,157.99671,2,2,3,5,True,1,1,0
33.58,992,158.874851,3,5,11,5,True,1,1,1
33.47,903,159.242705,3,5,10,5,True,2,2,1
8.94,656,159.944881,2,2,8,5,True,1,1,0
11.55,595,160.208028,2,3,5,5,True,1,1,0
7.13,437,160.399598,2,2,4,5,True,1,1,0
25.84,666,161.136942,2,5,10,5,True,1,1,0
30.29,721,161.443903,3,5,5,5,True,2,2,1
10.95,355,161.605301,2,3,2,5,True,2,2,0
17.91,1159,162.557617,2,5,7,5,True,2,2,0
28.15,1235,163.104498,3,5,8,5,True,1,1,1
80.0,2000,164.43155,4,13,7,4,False,3,2,2
32.32,518,164.658224,3,5,5,5,True,1,1,1
