#{"t_start": 1789115243.622925, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated,pickups_collected,shield_blocks,elites_killed
-11.31,1681,13.989769,1,1,13,5,True,1,1,0
2.99,1451,14.576845,2,2,10,5,True,2,2,0
4.7,880,15.373296,2,2,6,5,True,0,0,0
-7.51,401,15.528509,1,1,4,5,True,0,0,0
8.97,653,15.787849,2,2,8,5,True,0,0,0
-11.97,647,16.516256,1,0,7,5,True,0,0,0
4.43,507,16.71508,2,2,2,5,True,0,0,0
3.85,965,17.107844,2,2,6,5,True,0,0,0
6.03,847,17.888657,2,2,7,5,True,0,0,0
9.42,708,18.165359,2,2,9,5,True,0,0,0
6.14,436,18.353789,2,2,3,5,True,1,1,0
-7.81,631,19.080669,1,1,6,5,True,1,1,0
3.94,956,19.477137,2,2,6,5,True,1,1,0
0.2,1230,20.446391,2,2,5,5,True,0,0,0
10.0,2000,21.70403,2,4,2,4,False,2,1,0
-8.78,328,21.849543,1,1,2,5,True,0,0,0
-13.58,208,21.948169,1,0,1,5,True,0,0,0
7.22,528,22.194153,2,2,5,5,True,0,0,0
6.99,1551,23.263773,2,3,10,5,True,1,1,0
15.5,2000,24.581455,2,4,6,1,False,1,1,0
10.5,2000,25.935684,2,3,6,1,False,1,0,0
11.46,1204,26.876625,2,2,16,5,True,1,1,0
11.0,2000,28.115192,2,3,8,4,False,1,1,0
15.0,2000,28.970196,2,4,6,2,False,1,0,0
-7.93,543,29.636717,1,0,10,5,True,0,0,0
8.58,892,30.021931,2,2,10,5,True,1,1,0
-9.75,525,30.257021,1,1,3,5,True,1,1,0
4.44,306,30.838387,2,2,0,5,True,0,0,0
6.43,907,31.219298,2,2,8,5,True,2,2,0
-10.45,195,31.307293,1,0,4,5,True,0,0,0
-5.82,432,31.491728,1,1,6,5,True,0,0,0
7.28,822,32.292785,2,2,8,5,True,1,1,0
16.0,2000,33.622274,2,2,17,2,False,2,2,0
14.5,2000,34.929831,2,4,6,3,False,0,0,0
4.82,1068,35.388276,2,2,8,5,True,2,2,0
9.22,928,36.22883,2,2,11,5,True,0,0,0
2.04,746,36.543844,2,2,2,5,True,1,1,0
10.0,2000,37.8596,2,3,5,0,False,0,0,0
10.63,887,38.232956,2,2,12,5,True,1,1,0
4.8,570,38.934078,2,2,3,5,True,0,0,0
6.49,701,39.293587,2,2,6,5,True,1,1,0
8.97,653,39.58642,2,2,8,5,True,0,0,0
-11.7,420,40.22569,1,0,5,5,True,0,0,0
6.11,639,40.541557,2,2,5,5,True,0,0,0
7.25,1025,41.000736,2,2,10,5,True,1,1,0
10.41,909,41.866962,2,3,7,5,True,0,0,0
11.57,593,42.126173,2,2,10,5,True,0,0,0
7.37,413,42.337574,2,2,4,5,True,1,1,0
6.35,915,43.214031,2,2,8,5,True,1,1,0
11.5,2000,44.554977,2,3,8,3,False,2,2,0
5.0,2000,45.854774,2,3,2,4,False,1,0,0
-14.26,276,45.972301,1,0,1,5,True,0,0,0
-11.84,234,46.090817,1,0,3,5,True,0,0,0
22.0,2000,47.428448,2,4,14,4,False,2,1,0
7.84,366,47.585771,2,2,4,5,True,0,0,0
-3.38,488,47.798814,1,1,9,5,True,0,0,0
6.98,352,48.380955,2,2,3,5,True,0,0,0
2.2,730,48.703744,2,2,2,5,True,1,1,0
9.48,702,49.018751,2,2,9,5,True,1,1,0
6.5,2000,50.358297,2,3,2,1,False,0,0,0
18.0,2000,51.716937,2,4,9,2,False,1,1,0
9.93,657,52.455641,2,2,9,5,True,1,1,0
6.5,500,52.678313,2,2,4,5,True,0,0,0
5.75,675,52.976043,2,2,5,5,True,1,1,0
8.91,959,53.841142,2,3,6,5,True,1,1,0
6.5,300,53.984279,2,2,2,5,True,0,0,0
15.0,2000,55.293248,2,4,6,2,False,0,0,0
7.51,599,55.56949,2,2,6,5,True,1,1,0
19.0,2000,56.929301,2,5,6,4,False,1,0,0
-7.78,328,57.074175,1,1,3,5,True,0,0,0
6.48,902,57.925228,2,2,8,5,True,0,0,0
11.0,2000,59.265026,2,4,2,2,False,0,0,0
-4.21,471,59.499119,1,1,8,5,True,0,0,0
10.68,582,59.765507,2,2,9,5,True,0,0,0
4.12,838,60.11589,2,2,5,5,True,1,1,0
13.5,2000,61.458346,2,4,4,1,False,1,1,0
7.38,712,62.240326,2,2,7,5,True,0,0,0
10.74,876,62.645903,2,3,7,5,True,1,1,0
11.32,718,63.410719,2,3,6,5,True,0,0,0
7.08,542,63.64972,2,2,5,5,True,1,1,0
14.5,2000,65.006859,2,4,6,3,False,1,1,0
6.2,230,65.108778,2,2,1,5,True,0,0,0
12.5,2000,66.487823,2,4,4,3,False,1,0,0
17.0,2000,67.846565,2,4,9,4,False,1,0,0
9.75,475,68.061637,2,2,7,5,True,0,0,0
6.08,242,68.175029,2,2,1,5,True,0,0,0
6.91,559,68.431332,2,2,5,5,True,1,1,0
12.0,2000,69.769915,2,4,4,4,False,2,1,0
9.4,710,70.532263,2,2,9,5,True,2,2,0
3.35,515,70.77073,2,2,1,5,True,0,0,0
13.0,2000,72.127772,2,4,5,4,False,0,0,0
9.03,847,72.509036,2,2,10,5,True,1,1,0
16.5,2000,73.828705,2,4,8,3,False,1,1,0
16.0,2000,75.144062,2,4,8,4,False,1,1,0
15.5,2000,76.52156,2,4,6,1,False,0,0,0
15.5,2000,77.854522,2,4,7,3,False,1,1,0
12.97,653,78.598544,2,3,7,5,True,2,2,0
7.45,505,78.829076,2,2,5,5,True,0,0,0
21.0,2000,80.165929,2,5,6,0,False,2,1,0
9.8,570,80.435338,2,2,8,5,True,0,0,0
6.54,996,81.352288,2,2,9,5,True,1,1,0
15.0,2000,82.686164,2,4,7,4,False,1,1,0
29.5,2000,84.066228,3,5,5,1,False,1,1,1
6.74,376,84.221481,2,2,3,5,True,0,0,0
-3.77,427,84.405886,1,1,8,5,True,0,0,0
10.44,406,84.58023,2,2,7,5,True,0,0,0
23.04,1946,85.916328,3,5,10,5,True,0,0,1
18.0,2000,87.28389,2,4,10,4,False,1,1,0
10.6,890,88.130928,2,2,12,5,True,1,1,0
13.0,2000,89.478875,2,4,4,2,False,2,2,0
20.0,2000,90.846329,2,5,6,2,False,1,1,0
15.5,2000,91.777442,2,4,6,1,False,1,0,0
10.37,1213,92.762626,2,4,5,5,True,0,0,0
20.0,2000,94.097839,2,5,7,4,False,0,0,0
10.64,386,94.269402,2,2,7,5,True,1,1,0
14.0,2000,95.582507,2,4,6,4,False,0,0,0
-7.58,308,95.724148,1,1,3,5,True,1,1,0
5.09,641,96.454516,2,2,4,5,True,0,0,0
13.06,944,96.843413,2,3,10,5,True,1,1,0
21.0,2000,98.189115,2,5,7,2,False,2,1,0
22.0,2000,99.562328,2,5,9,4,False,2,1,0
21.5,2000,100.906958,2,5,7,1,False,2,2,0
11.93,557,101.147518,2,3,5,5,True,0,0,0
43.41,1709,102.373474,3,9,8,5,True,3,3,1
8.4,610,102.670664,2,2,7,5,True,0,0,0
27.22,1328,103.743605,3,5,8,5,True,0,0,1
26.09,1241,104.740722,3,5,6,5,True,0,0,1
49.0,2000,106.095972,3,8,11,4,False,3,2,1
17.5,2000,107.457794,2,5,4,3,False,0,0,0
33.78,972,107.909881,3,5,11,5,True,2,2,1
6.87,463,108.111485,2,2,4,5,True,0,0,0
40.54,696,108.871108,3,5,15,5,True,1,1,1
34.78,772,109.219753,3,5,10,5,True,1,1,1
19.5,2000,110.543984,2,5,6,3,False,2,2,0
15.0,2000,111.87083,2,4,7,4,False,1,0,0
29.17,1733,113.083584,3,6,9,5,True,0,0,1
12.48,702,113.402778,2,3,7,5,True,0,0,0
9.95,455,113.59932,2,2,7,5,True,0,0,0
18.0,2000,114.939591,2,4,10,4,False,3,2,0
6.11,339,115.509038,2,2,2,5,True,1,1,0
10.22,828,115.876931,2,3,6,5,True,0,0,0
40.0,2000,117.219994,3,7,7,4,False,2,1,1
24.22,1828,118.46482,3,5,10,5,True,1,1,1
5.27,523,118.701492,2,2,3,5,True,0,0,0
5.66,284,118.812153,2,2,1,5,True,1,1,0
8.73,277,118.929865,2,2,4,5,True,0,0,0
30.31,719,119.676999,3,5,5,5,True,1,1,1
48.0,2000,121.013353,3,8,10,4,False,3,2,1
45.0,2000,122.368172,3,8,7,4,False,2,2,1
12.67,583,122.626843,2,3,6,5,True,1,1,0
32.53,597,122.907129,3,5,6,5,True,1,1,1
6.95,355,123.058843,2,2,3,5,True,0,0,0
32.3,920,123.922007,3,5,9,5,True,0,0,1
6.51,399,124.086909,2,2,3,5,True,1,1,0
11.58,592,124.348493,2,3,5,5,True,1,1,0
14.5,2000,125.714733,2,4,6,3,False,0,0,0
30.04,746,126.490818,3,5,5,5,True,1,1,1
7.44,606,126.743434,2,2,6,5,True,1,1,0
6.27,423,126.938016,2,2,3,5,True,0,0,0
32.88,862,127.767228,3,5,9,5,True,1,1,1
41.01,949,128.189355,3,6,13,5,True,2,2,1
17.24,426,128.36356,2,4,4,5,True,1,1,0
25.0,2000,129.715367,2,5,12,4,False,1,1,0
14.93,1957,131.003389,3,5,2,5,True,1,1,1
16.04,1846,132.222647,2,5,12,5,True,2,2,0
25.0,2000,133.493957,2,5,12,4,False,1,1,0
3.96,454,133.712339,2,2,1,5,True,0,0,0
5.77,473,134.377978,2,2,3,5,True,1,1,0
18.71,879,134.752071,2,4,10,5,True,3,3,0
34.88,1662,135.93062,3,7,9,5,True,3,3,2
30.12,1138,136.424159,3,5,9,5,True,3,3,1
34.83,767,137.185143,3,5,10,5,True,1,1,1
54.3,1120,137.668094,3,9,13,5,True,3,3,1
13.91,559,138.371072,2,3,7,5,True,1,1,0
22.22,628,138.661946,2,4,11,5,True,1,1,0
67.0,2000,139.983228,4,9,14,4,False,3,2,2
38.97,953,140.406188,3,5,16,5,True,2,2,1
5.09,441,141.051612,2,2,2,5,True,1,1,0
14.94,456,141.253466,2,3,7,5,True,2,2,1
23.27,1823,142.456758,3,5,9,5,True,0,0,1
27.81,1069,142.902381,3,5,6,5,True,1,1,1
11.75,675,143.628023,2,3,6,5,True,1,1,0
36.81,969,144.038969,3,6,9,5,True,3,3,1
46.5,2000,145.408091,3,8,8,3,False,2,1,2
28.36,814,145.796187,3,5,4,5,True,2,2,1
6.46,404,146.424956,2,2,3,5,True,0,0,0
33.87,663,146.727453,3,5,8,5,True,1,1,1
7.83,467,146.95039,2,2,5,5,True,0,0,0
33.03,647,147.212488,3,5,7,5,True,2,2,1
13.12,738,147.962684,2,3,8,5,True,1,1,0
28.0,2000,149.312728,3,5,5,4,False,1,1,1
75.9,1660,150.504362,4,12,15,5,True,3,3,3
6.39,411,150.694635,2,2,3,5,True,0,0,0
13.33,717,150.997868,2,3,8,5,True,1,1,0
13.06,544,151.243741,2,3,6,5,True,0,0,0
8.68,482,151.905024,2,2,6,5,True,1,1,0
9.44,506,152.118934,2,2,7,5,True,1,1,0
5.33,417,152.291341,2,2,2,5,True,1,1,0
31.49,901,153.149263,3,5,8,5,True,1,1,1
31.26,724,153.492464,3,5,6,5,True,1,1,1
10.46,604,153.748647,2,3,4,5,True,0,0,0
30.67,583,154.023731,3,5,4,5,True,1,1,1
32.61,889,154.83302,3,5,9,5,True,2,2,1
46.29,1221,155.339877,3,8,11,5,True,3,3,1
10.73,377,155.956123,2,3,2,5,True,1,1,0
11.76,574,156.196785,2,3,5,5,True,1,1,0
32.94,656,156.50304,3,5,7,5,True,1,1,1
7.17,633,157.229227,2,2,6,5,True,2,2,0
10.66,584,157.465761,2,3,4,5,True,1,1,1
17.76,374,157.611796,2,4,4,5,True,1,1,0
81.5,2000,158.926095,4,12,13,3,False,1,1,2
11.6,590,159.169531,2,3,5,5,True,0,0,0
11.63,387,159.754491,2,3,3,5,True,1,1,0
9.68,582,159.994921,2,2,8,5,True,1,1,0
39.34,816,160.357631,3,6,10,5,True,1,1,1
29.12,738,161.127436,3,5,4,5,True,1,1,1
10.72,378,161.287607,2,2,7,5,True,1,1,0
31.44,806,161.643255,3,5,7,5,True,1,1,1
80.5,2000,162.963026,4,12,12,3,False,4,3,3
7.85,465,163.169044,2,2,5,5,True,1,1,0
29.33,917,164.025346,3,5,6,5,True,2,2,1
