#{"t_start": 1789115243.626318, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated,pickups_collected,shield_blocks,elites_killed
7.96,854,19.057309,2,2,9,5,True,1,1,0
-14.14,864,19.411911,1,0,7,5,True,0,0,0
-9.26,676,19.709167,1,1,5,5,True,0,0,0
4.5,600,20.406512,2,2,3,5,True,1,1,0
9.89,861,20.737281,2,2,11,5,True,0,0,0
7.5,2000,22.055796,2,3,4,3,False,0,0,0
10.56,794,22.384843,2,2,11,5,True,0,0,0
11.55,595,23.066774,2,2,10,5,True,0,0,0
9.21,429,23.246433,2,2,6,5,True,1,1,0
6.3,720,23.548341,2,2,6,5,True,1,1,0
-10.91,241,23.648633,1,0,4,5,True,0,0,0
9.5,2000,24.99607,2,3,5,1,False,1,1,0
-5.96,346,25.605794,1,1,5,5,True,1,1,0
2.41,809,25.970653,2,2,3,5,True,1,1,0
-8.32,682,26.251786,1,1,6,5,True,0,0,0
2.64,986,27.101694,2,2,5,5,True,0,0,0
12.0,2000,28.352329,2,3,9,4,False,0,0,0
2.94,756,28.686804,2,2,3,5,True,0,0,0
7.64,586,28.921837,2,2,6,5,True,1,1,0
5.69,581,29.601888,2,2,4,5,True,0,0,0
8.79,1271,30.155872,2,2,14,5,True,2,2,0
8.0,2000,31.464914,2,3,5,4,False,1,1,0
10.47,703,32.219502,2,2,10,5,True,1,1,0
-5.87,337,32.355544,1,1,5,5,True,0,0,0
12.87,763,32.685169,2,2,13,5,True,0,0,0
-9.26,176,32.766143,1,1,0,5,True,0,0,0
12.4,910,33.623162,2,2,14,5,True,1,1,0
-13.64,514,33.846616,1,0,4,5,True,0,0,0
-9.11,361,33.998475,1,0,7,5,True,0,0,0
5.47,303,34.128883,2,2,1,5,True,0,0,0
11.96,554,34.798695,2,3,5,5,True,1,1,0
-7.64,314,34.949228,1,1,3,5,True,0,0,0
11.0,2000,36.251172,2,3,8,4,False,1,1,0
-11.36,386,36.412081,1,0,5,5,True,0,0,0
8.08,742,36.728611,2,2,8,5,True,1,1,0
6.59,791,37.522301,2,2,7,5,True,0,0,0
9.5,2000,38.83171,2,2,10,1,False,1,1,0
12.5,2000,40.222955,2,3,9,3,False,1,1,0
3.45,705,40.569054,2,2,3,5,True,1,1,0
8.48,502,40.786405,2,2,6,5,True,0,0,0
-13.38,188,40.869675,1,0,1,5,True,0,0,0
13.29,621,41.623542,2,3,7,5,True,0,0,0
17.0,2000,42.975611,2,4,7,0,False,2,1,0
8.0,2000,44.355116,2,3,5,4,False,0,0,0
14.0,2000,45.202936,2,4,5,2,False,1,0,0
18.0,2000,46.560099,2,4,9,2,False,1,1,0
5.42,508,47.223629,2,2,3,5,True,1,1,0
7.0,2000,48.522961,2,2,9,4,False,0,0,0
9.0,2000,49.851036,2,3,6,4,False,1,1,0
5.5,2000,51.203362,2,3,2,3,False,2,2,0
11.5,2000,52.552783,2,3,8,3,False,0,0,0
6.36,614,52.823771,2,2,5,5,True,0,0,0
14.5,2000,54.171359,2,4,6,3,False,2,2,0
-8.25,375,54.337902,1,1,3,5,True,0,0,0
6.02,748,54.654129,2,2,6,5,True,1,1,0
16.0,2000,56.003444,2,4,7,2,False,2,1,0
11.0,2000,57.356019,2,4,2,2,False,1,0,0
9.5,500,58.01284,2,2,7,5,True,0,0,0
5.26,624,58.302198,2,2,4,5,True,0,0,0
14.5,2000,59.668205,2,4,5,1,False,2,1,0
18.0,2000,60.984587,2,5,4,2,False,2,1,0
8.0,2000,62.346594,2,3,5,4,False,1,1,0
14.0,2000,63.687091,2,4,6,4,False,1,1,0
10.5,2000,65.040247,2,4,2,3,False,1,1,0
14.0,2000,66.42019,2,4,4,0,False,0,0,0
5.37,1813,67.699095,2,4,6,5,True,1,1,0
13.38,1212,68.248528,2,2,18,5,True,1,1,0
16.5,2000,69.583064,2,5,3,3,False,1,0,0
-8.28,278,69.711577,1,1,2,5,True,0,0,0
6.55,595,70.41929,2,2,5,5,True,1,1,0
13.5,2000,71.797558,2,4,4,1,False,0,0,0
8.46,1004,72.23854,2,2,11,5,True,0,0,0
9.93,1157,73.195895,2,4,4,5,True,2,2,0
6.0,450,73.405966,2,2,3,5,True,0,0,0
11.5,2000,74.700719,2,4,3,3,False,0,0,0
7.96,354,74.852129,2,2,4,5,True,0,0,0
14.0,2000,76.232175,2,4,6,4,False,1,0,0
13.5,2000,77.572425,2,4,4,1,False,0,0,0
11.5,2000,78.921086,2,4,3,3,False,1,1,0
14.0,2000,80.262933,2,4,6,4,False,2,1,0
12.0,2000,81.640501,2,4,4,4,False,1,1,0
13.5,2000,82.974071,2,4,5,3,False,3,2,0
10.23,327,83.13648,2,3,1,5,True,0,0,0
7.49,301,83.282588,2,2,3,5,True,0,0,0
5.97,753,84.075039,2,2,6,5,True,0,0,0
13.73,777,84.40311,2,3,9,5,True,1,1,0
18.5,2000,85.75375,2,5,5,3,False,1,1,0
15.5,2000,87.12083,2,4,6,1,False,0,0,0
17.44,906,87.531549,2,3,14,5,True,0,0,0
17.0,2000,88.884351,2,4,8,2,False,2,2,0
9.79,571,89.590209,2,3,3,5,True,1,1,0
9.12,638,89.883871,2,3,3,5,True,2,2,0
29.5,2000,91.263589,2,5,16,3,False,2,1,0
15.5,2000,92.610858,2,4,7,3,False,1,1,0
23.5,2000,93.945819,2,5,10,3,False,0,0,0
15.15,735,94.271008,2,3,10,5,True,0,0,0
10.56,394,94.443866,2,3,2,5,True,2,2,0
11.19,531,95.117224,2,3,4,5,True,1,1,0
6.98,352,95.272499,2,2,3,5,True,0,0,0
9.58,592,95.530226,2,3,3,5,True,0,0,0
1.19,731,96.299396,2,2,1,5,True,0,0,0
28.5,2000,97.59585,3,5,4,1,False,0,0,1
28.5,2000,98.5317,3,5,4,1,False,0,0,1
22.04,746,99.316932,2,5,7,5,True,2,2,0
5.78,472,99.529758,2,2,3,5,True,0,0,0
12.41,1109,100.468611,2,4,6,5,True,2,2,0
9.07,643,100.768082,2,2,8,5,True,0,0,0
8.8,570,101.013406,2,2,7,5,True,1,1,0
9.76,574,101.266469,2,3,3,5,True,2,2,0
9.39,511,101.944348,2,2,7,5,True,1,1,0
8.13,437,102.153797,2,2,5,5,True,0,0,0
16.71,1479,103.289646,2,5,9,5,True,1,1,0
6.18,532,103.54821,2,2,4,5,True,0,0,0
17.0,2000,104.89661,2,4,9,4,False,0,0,0
31.5,2000,106.247963,3,5,8,3,False,1,1,1
12.14,436,106.45608,2,3,4,5,True,1,1,0
13.5,2000,107.824154,2,4,5,3,False,1,0,0
20.0,2000,109.16755,2,5,7,4,False,2,2,0
11.5,2000,110.487605,2,4,3,3,False,2,1,0
27.66,784,110.830894,2,5,13,5,True,2,2,0
35.5,900,111.66587,3,5,12,5,True,0,0,1
10.35,415,111.856513,2,3,2,5,True,0,0,0
29.0,2000,113.195731,3,5,6,4,False,1,1,1
15.5,2000,114.543214,2,4,7,3,False,1,0,0
7.92,558,114.792452,2,2,6,5,True,0,0,0
9.52,798,115.552706,2,3,5,5,True,2,2,0
8.21,329,115.699216,2,2,4,5,True,1,1,1
13.43,507,115.920256,2,3,6,5,True,0,0,0
12.16,1334,116.962618,2,5,3,5,True,1,1,0
10.35,515,117.201396,2,2,8,5,True,0,0,0
4.88,462,117.399019,2,2,2,5,True,1,1,0
31.0,2000,118.726411,3,5,8,4,False,1,1,1
10.89,561,118.958377,2,3,4,5,True,1,1,0
20.0,2000,120.280237,2,5,7,4,False,0,0,0
13.53,797,121.080546,2,3,9,5,True,0,0,0
20.0,2000,122.433934,2,5,7,4,False,2,2,0
29.06,844,122.819121,3,5,5,5,True,1,1,1
28.43,1207,123.810544,3,5,8,5,True,2,2,1
18.49,1001,124.236085,2,4,11,5,True,1,1,1
28.57,1193,125.215307,3,5,8,5,True,2,2,1
5.59,491,125.452358,2,2,3,5,True,2,2,0
14.79,571,125.717337,2,4,3,5,True,2,2,0
10.79,671,126.460776,2,3,5,5,True,1,1,0
9.08,442,126.644589,2,2,6,5,True,0,0,0
35.5,2000,127.991335,3,6,7,3,False,0,0,1
16.65,685,128.280144,2,2,16,5,True,1,1,0
35.97,1153,129.229403,3,6,10,5,True,3,3,1
30.96,1154,129.758539,3,5,10,5,True,2,2,1
12.38,612,130.442042,2,3,6,5,True,1,1,0
11.45,805,130.794024,2,3,7,5,True,1,1,0
25.0,2000,132.104711,2,5,12,4,False,1,1,0
25.04,1646,133.204519,3,5,9,5,True,2,2,1
33.5,2000,134.572678,3,6,5,3,False,1,1,1
5.37,413,134.737547,2,2,2,5,True,0,0,0
45.0,2000,136.062349,3,8,7,4,False,1,0,1
13.16,434,136.257934,2,3,5,5,True,1,1,1
33.59,691,136.994558,3,5,8,5,True,3,3,1
33.02,1248,137.504923,3,5,13,5,True,2,2,1
8.2,430,137.707208,2,2,5,5,True,1,1,0
13.0,2000,139.05927,2,4,5,4,False,2,2,0
11.88,562,139.756312,2,3,5,5,True,0,0,1
19.5,2000,141.080762,2,5,6,3,False,2,2,0
31.66,584,141.340879,3,5,5,5,True,1,1,1
32.04,1046,141.770667,3,5,10,5,True,2,2,1
24.56,694,142.504631,2,5,9,5,True,1,1,0
52.0,2000,143.805539,3,8,14,4,False,2,1,1
52.55,1995,145.136741,4,9,10,5,True,1,1,2
36.32,1018,145.59813,3,5,14,5,True,3,3,1
76.72,1978,146.964264,4,12,19,5,True,3,3,3
8.8,470,147.154811,2,2,6,5,True,1,1,0
7.95,555,147.821172,2,2,6,5,True,2,2,0
25.62,788,148.185996,2,5,11,5,True,1,1,0
32.22,928,148.60698,3,5,9,5,True,2,2,1
6.07,443,149.241252,2,2,3,5,True,1,1,0
11.97,453,149.436063,2,3,4,5,True,1,1,0
46.1,1940,150.765033,3,9,13,5,True,1,1,1
6.36,514,150.977444,2,2,4,5,True,1,1,0
5.73,477,151.190739,2,2,3,5,True,0,0,0
33.91,759,151.971943,3,5,9,5,True,2,2,1
35.98,852,152.32982,3,5,12,5,True,0,0,1
10.59,691,152.65577,2,2,10,5,True,1,1,0
32.79,671,153.41903,3,5,7,5,True,1,1,1
8.39,511,153.634386,2,2,6,5,True,0,0,0
28.97,853,154.026088,3,5,5,5,True,1,1,1
31.84,866,154.82524,3,5,8,5,True,1,1,1
5.92,258,154.92884,2,2,1,5,True,1,1,0
7.6,690,155.213113,2,3,2,5,True,2,2,0
32.66,584,155.923254,3,5,6,5,True,2,2,1
31.47,1003,156.354736,3,5,9,5,True,2,2,1
30.61,789,157.157047,3,5,6,5,True,2,2,1
8.18,432,157.346007,2,2,5,5,True,0,0,0
6.44,406,157.506336,2,2,3,5,True,0,0,0
9.2,430,157.67568,2,2,6,5,True,1,1,0
30.32,1018,158.563528,3,5,8,5,True,1,1,1
6.09,441,158.7564,2,2,3,5,True,1,1,0
6.73,277,158.880867,2,2,2,5,True,1,1,0
12.35,615,159.137482,2,3,6,5,True,1,1,0
6.47,403,159.293222,2,2,3,5,True,1,1,0
68.0,2000,160.596971,4,10,10,4,False,2,2,2
6.41,509,161.256431,2,2,4,5,True,1,1,0
31.25,1025,161.708296,3,5,9,5,True,1,1,1
31.22,828,162.512927,3,5,7,5,True,1,1,1
10.93,657,162.797857,2,3,5,5,True,0,0,0
12.35,515,163.03126,2,3,5,5,True,0,0,1
33.44,606,163.29405,3,5,7,5,True,1,1,1
17.81,669,164.043675,2,4,7,5,True,1,1,0
31.65,985,164.475698,3,5,9,5,True,3,3,1
