#{"t_start": 1789115243.627466, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated,pickups_collected,shield_blocks,elites_killed
4.78,572,66.533783,2,2,3,5,True,0,0,0
17.0,2000,67.895611,2,4,8,2,False,1,0,0
7.54,496,68.1257,2,2,5,5,True,0,0,0
14.5,2000,69.46733,2,4,5,1,False,1,1,0
13.0,2000,70.822411,2,4,4,2,False,0,0,0
11.65,485,71.051136,2,3,4,5,True,0,0,0
12.77,973,71.939321,2,4,5,5,True,1,1,0
6.58,892,72.334864,2,3,3,5,True,0,0,0
8.15,435,72.528983,2,2,5,5,True,2,2,0
15.5,2000,73.847832,2,4,7,3,False,2,2,0
13.0,2000,75.165607,2,3,10,4,False,1,1,0
22.0,2000,76.542119,2,5,8,2,False,2,2,0
8.97,653,77.278877,2,2,8,5,True,0,0,0
8.38,412,77.463277,2,2,5,5,True,0,0,0
5.26,624,77.739517,2,2,4,5,True,0,0,0
17.0,2000,79.10248,2,5,4,4,False,0,0,0
12.19,631,79.810295,2,3,6,5,True,0,0,0
12.5,2000,80.742062,2,4,4,3,False,0,0,0
34.0,2000,82.074927,3,5,10,2,False,3,3,1
24.0,2000,83.474743,2,5,11,4,False,0,0,0
14.0,2000,84.771716,2,4,4,0,False,0,0,0
23.5,2000,86.133887,2,5,9,1,False,1,1,0
23.0,2000,87.507019,2,5,10,4,False,2,1,0
10.0,2000,88.858961,2,4,2,4,False,1,0,0
11.0,2000,90.222066,2,4,3,4,False,1,1,0
11.77,773,91.026365,2,2,12,5,True,1,1,0
15.5,2000,92.38167,2,4,7,3,False,1,1,0
2.89,561,92.640298,2,2,1,5,True,1,1,0
15.92,858,93.028651,2,2,17,5,True,0,0,0
9.21,829,93.843368,2,3,5,5,True,2,2,0
15.0,2000,95.159934,2,4,6,2,False,1,1,0
15.5,2000,96.485038,2,4,6,1,False,2,1,0
35.0,2000,97.801848,3,6,7,4,False,2,1,1
15.0,2000,99.173306,2,4,6,2,False,1,1,0
19.24,1026,99.636675,2,5,7,5,True,1,1,0
7.87,363,99.794324,2,2,4,5,True,0,0,0
14.98,752,100.583294,2,3,10,5,True,0,0,0
14.0,2000,101.912732,2,4,5,2,False,1,0,0
12.5,2000,103.299442,2,4,3,1,False,0,0,0
14.66,584,103.590573,2,3,8,5,True,0,0,0
26.72,1278,104.590498,3,5,7,5,True,2,2,1
22.4,1610,105.322567,3,5,6,5,True,0,0,1
5.16,734,106.109702,2,2,5,5,True,1,1,0
11.88,562,106.369545,2,3,5,5,True,1,1,0
32.52,998,107.273151,3,5,10,5,True,3,3,1
36.22,728,107.609291,3,5,11,5,True,3,3,1
20.3,1120,108.113942,2,5,9,5,True,3,3,0
-7.97,247,108.66046,1,1,2,5,True,1,1,0
15.0,2000,109.985897,2,4,6,2,False,0,0,0
22.5,2000,110.883971,2,5,9,3,False,2,1,0
9.55,595,111.589047,2,2,8,5,True,0,0,0
3.95,455,111.790948,2,2,1,5,True,0,0,0
32.32,718,112.121345,3,5,7,5,True,1,1,1
7.49,401,112.732163,2,2,4,5,True,1,1,0
10.65,485,112.943257,2,2,8,5,True,1,1,0
4.67,783,113.309408,2,2,5,5,True,0,0,0
13.04,546,113.545321,2,3,6,5,True,0,0,0
30.24,826,114.364643,3,5,6,5,True,1,1,1
9.14,436,114.569141,2,2,6,5,True,2,2,0
-8.72,122,114.618416,1,1,0,5,True,0,0,0
8.84,666,114.908121,2,2,8,5,True,1,1,0
20.5,2000,116.203422,2,5,7,3,False,0,0,0
2.2,630,116.939752,2,2,1,5,True,1,1,0
16.5,2000,118.272044,2,5,3,3,False,2,2,0
6.52,398,118.445924,2,2,3,5,True,1,1,1
10.42,408,118.632816,2,2,7,5,True,1,1,0
8.01,649,118.901127,2,2,7,5,True,0,0,0
8.01,649,119.614269,2,3,2,5,True,0,0,0
5.1,540,119.860018,2,2,3,5,True,1,1,0
32.51,699,120.170632,3,5,7,5,True,1,1,1
12.62,288,120.300191,2,3,3,5,True,0,0,0
4.87,563,120.99223,2,2,3,5,True,1,1,0
18.9,860,121.400683,2,4,10,5,True,1,1,0
17.29,621,121.680043,2,4,6,5,True,2,2,0
37.0,2000,123.014107,3,7,4,4,False,3,2,1
5.64,486,123.684967,2,2,3,5,True,1,1,0
5.95,655,123.968983,2,2,5,5,True,1,1,0
23.98,752,124.296931,2,5,9,5,True,1,1,0
33.74,976,125.173411,3,5,11,5,True,2,2,1
7.67,683,125.499448,2,2,7,5,True,1,1,0
5.38,512,125.738867,2,2,3,5,True,1,1,0
30.93,757,126.516183,3,5,6,5,True,0,0,1
12.52,398,126.681158,2,3,4,5,True,2,2,0
7.55,295,126.806269,2,2,3,5,True,1,1,0
10.95,655,127.1061,2,3,5,5,True,1,1,0
5.21,329,127.694817,2,2,1,5,True,1,1,0
13.83,567,127.961396,2,3,7,5,True,0,0,0
49.0,2000,129.274813,3,9,6,4,False,2,1,1
10.88,462,129.491334,2,3,3,5,True,0,0,0
11.22,628,129.77341,2,3,5,5,True,0,0,0
4.91,359,130.359811,2,2,1,5,True,0,0,0
14.0,2000,131.695232,2,4,6,4,False,1,1,0
35.15,635,131.944402,3,5,9,5,True,2,2,1
5.58,492,132.145224,2,2,3,5,True,1,1,0
21.0,2000,133.404115,2,5,8,4,False,2,2,0
33.42,808,133.801904,3,5,9,5,True,2,2,1
46.5,2000,135.10437,3,8,8,3,False,2,1,1
28.65,1185,136.07819,3,5,8,5,True,1,1,1
34.51,899,136.467271,3,5,11,5,True,2,2,1
8.38,312,137.046251,2,2,4,5,True,1,1,1
10.78,772,137.351867,2,3,6,5,True,2,2,0
4.67,583,137.611417,2,2,3,5,True,1,1,0
14.9,660,138.362233,2,3,9,5,True,1,1,0
61.5,2000,139.709363,3,9,18,3,False,3,2,1
7.12,538,139.935836,2,2,5,5,True,1,1,0
6.08,442,140.119974,2,2,3,5,True,0,0,1
12.26,624,140.407276,2,3,6,5,True,0,0,0
9.47,403,141.034978,2,2,6,5,True,1,1,0
8.51,399,141.212026,2,2,5,5,True,1,1,0
6.01,449,141.412652,2,2,3,5,True,1,1,0
11.1,640,141.671945,2,3,5,5,True,1,1,0
12.46,504,142.31408,2,3,5,5,True,1,1,0
6.71,579,142.582021,2,2,5,5,True,1,1,0
18.04,1346,143.126893,2,5,9,5,True,1,1,0
9.25,425,143.768933,2,2,6,5,True,0,0,0
33.63,1287,144.318672,3,5,14,5,True,2,2,1
37.11,939,145.204023,3,5,14,5,True,1,1,1
5.57,293,145.332285,2,2,1,5,True,0,0,0
37.66,884,145.751504,3,5,14,5,True,1,1,1
10.96,654,146.494061,2,2,10,5,True,0,0,0
13.29,421,146.689038,2,3,5,5,True,1,1,0
9.9,560,146.951676,2,3,3,5,True,2,2,0
31.0,2000,148.260975,3,6,3,4,False,1,1,1
10.91,559,148.50984,2,2,9,5,True,0,0,0
36.2,730,149.272536,3,5,11,5,True,1,1,1
32.23,927,149.688505,3,5,9,5,True,3,3,1
24.08,842,150.512171,2,5,10,5,True,1,1,0
10.8,570,150.773298,2,3,4,5,True,2,2,0
11.48,702,151.068235,2,3,6,5,True,1,1,0
7.81,669,151.812901,2,2,7,5,True,2,2,0
49.0,2000,153.140229,3,8,11,4,False,3,2,1
33.36,814,153.522851,3,5,9,5,True,3,3,1
30.25,725,153.846843,3,5,5,5,True,2,2,1
28.74,1376,154.87132,3,5,10,5,True,3,3,1
13.27,523,155.081378,2,3,6,5,True,2,2,0
34.86,1664,156.244804,3,6,14,5,True,1,1,2
25.09,541,156.501395,2,5,8,5,True,0,0,0
32.08,642,157.231859,3,5,6,5,True,1,1,1
30.36,1014,157.635157,3,5,8,5,True,1,1,1
29.07,1143,158.576537,3,5,8,5,True,2,2,1
14.14,636,158.857286,2,3,8,5,True,1,1,0
10.07,443,159.051743,2,3,2,5,True,1,1,0
36.3,820,159.806856,3,5,12,5,True,3,3,1
5.48,502,160.012952,2,2,3,5,True,2,2,0
35.03,747,160.347109,3,5,10,5,True,3,3,1
32.0,950,161.207337,3,5,9,5,True,1,1,1
29.31,1019,161.653609,3,5,7,5,True,1,1,1
17.42,508,161.882334,2,4,5,5,True,1,1,1
32.94,656,162.60654,3,5,7,5,True,1,1,1
27.86,1064,163.080665,3,5,6,5,True,3,3,1
9.23,427,163.260123,2,2,6,5,True,1,1,0
34.16,1034,164.169545,3,5,12,5,True,2,2,1
5.84,566,164.417087,2,2,4,5,True,1,1,0
