#{"t_start": 1789115243.6271338, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated,pickups_collected,shield_blocks,elites_killed
7.49,501,93.862825,2,2,5,5,True,2,2,0
16.0,2000,95.18183,2,4,7,2,False,2,1,0
22.01,649,95.464511,2,4,11,5,True,2,2,1
6.95,555,95.707843,2,2,5,5,True,0,0,0
17.96,754,96.487316,2,4,8,5,True,2,2,0
18.0,2000,97.804404,2,4,9,2,False,0,0,0
11.16,634,98.085911,2,3,5,5,True,1,1,0
8.83,267,98.20449,2,2,4,5,True,0,0,0
10.42,708,98.547051,2,3,5,5,True,0,0,0
22.36,1314,99.59097,3,5,3,5,True,1,1,1
10.6,590,99.851517,2,2,9,5,True,1,1,0
5.73,577,100.560184,2,2,4,5,True,0,0,0
37.02,1748,101.771049,3,7,12,5,True,2,2,1
22.0,2000,103.153397,2,5,9,4,False,2,1,0
4.27,523,103.409861,2,2,2,5,True,1,1,0
19.0,2000,104.762099,2,5,6,4,False,0,0,0
21.75,875,105.145196,2,5,8,5,True,1,1,0
28.0,2000,106.540627,3,5,5,4,False,0,0,1
6.31,519,106.773364,2,2,4,5,True,1,1,0
53.55,1695,107.982543,4,9,8,5,True,2,2,2
14.5,2000,109.314877,2,4,6,3,False,2,1,0
49.0,2000,110.651397,3,8,11,4,False,4,3,1
15.03,547,110.88376,2,3,8,5,True,2,2,0
20.85,1865,112.165023,3,5,7,5,True,3,3,1
16.5,2000,113.494811,2,4,8,3,False,0,0,0
13.12,738,114.268986,2,4,3,5,True,2,2,0
22.72,878,114.667048,2,5,9,5,True,1,1,0
20.23,527,114.897686,2,5,3,5,True,1,1,0
18.0,2000,116.191165,2,5,5,4,False,1,1,0
6.75,275,116.754264,2,2,2,5,True,0,0,0
6.36,514,117.003238,2,2,4,5,True,0,0,0
10.02,548,117.249664,2,2,8,5,True,1,1,0
18.0,2000,118.575869,2,5,4,2,False,2,2,0
33.16,934,118.970385,3,5,10,5,True,2,2,1
35.11,639,119.682686,3,5,9,5,True,1,1,1
34.09,841,120.064057,3,5,10,5,True,2,2,1
7.55,595,120.326293,2,2,6,5,True,0,0,0
12.24,626,121.047968,2,3,6,5,True,1,1,0
30.0,2000,122.403069,3,5,6,2,False,1,1,1
32.81,969,122.847998,3,5,10,5,True,1,1,1
43.5,2000,124.166817,3,8,5,3,False,4,3,1
34.5,2000,125.525956,3,6,6,3,False,3,3,1
6.67,483,125.752857,2,2,4,5,True,0,0,0
20.0,2000,127.071248,2,5,7,4,False,2,2,0
7.04,246,127.619396,2,2,2,5,True,0,0,0
35.0,950,128.05656,3,5,12,5,True,2,2,1
34.0,2000,129.379278,3,6,6,4,False,1,1,1
6.3,520,129.617829,2,2,4,5,True,0,0,0
9.1,740,130.373639,2,2,9,5,True,1,1,0
11.42,808,130.713681,2,3,7,5,True,2,2,0
10.05,645,131.013749,2,3,4,5,True,1,1,0
17.42,808,131.813326,2,4,8,5,True,0,0,0
25.5,2000,133.054892,2,5,12,3,False,1,1,0
11.33,517,133.262828,2,2,9,5,True,1,1,1
15.5,2000,134.632376,2,4,7,3,False,1,1,0
21.64,386,134.784134,2,5,3,5,True,1,1,0
5.03,447,134.971688,2,2,2,5,True,0,0,0
15.0,2000,136.3128,2,5,2,4,False,1,1,0
18.31,619,137.01812,2,5,2,5,True,0,0,0
7.05,545,137.234605,2,2,5,5,True,2,2,0
20.0,2000,138.580014,2,5,6,2,False,0,0,0
13.64,486,138.801966,2,3,6,5,True,1,1,0
11.49,501,139.018497,2,3,4,5,True,1,1,0
72.5,2000,140.338485,4,11,9,3,False,4,4,2
7.18,532,141.023673,2,2,5,5,True,0,0,0
34.0,2000,142.306962,3,5,11,4,False,2,2,1
36.13,937,142.711008,3,5,13,5,True,3,3,1
36.44,706,142.999333,3,5,11,5,True,2,2,1
7.64,286,143.121718,2,2,3,5,True,1,1,0
35.16,834,143.923375,3,5,11,5,True,1,1,1
22.62,1788,145.187096,3,5,8,5,True,0,0,1
13.17,733,145.516374,2,3,8,5,True,1,1,0
6.08,442,145.730622,2,2,3,5,True,1,1,0
33.47,903,146.590845,3,5,10,5,True,2,2,1
44.0,2000,147.89415,3,8,6,4,False,2,1,1
6.91,359,148.058686,2,2,3,5,True,0,0,0
30.37,1113,148.572256,3,5,9,5,True,2,2,1
33.65,785,149.354896,3,5,9,5,True,1,1,1
30.64,786,149.713176,3,5,6,5,True,0,0,1
33.4,710,150.47495,3,5,8,5,True,2,2,1
35.1,940,150.889647,3,5,12,5,True,1,1,1
32.86,664,151.183395,3,5,7,5,True,1,1,1
21.18,632,151.914485,2,5,5,5,True,2,2,0
15.34,716,152.214371,2,3,10,5,True,2,2,1
14.71,579,152.466073,2,3,8,5,True,1,1,0
11.57,593,153.191587,2,3,5,5,True,1,1,0
6.36,914,153.607931,2,3,3,5,True,0,0,0
45.0,2000,154.912463,3,8,7,4,False,1,1,1
32.27,523,155.123181,3,5,5,5,True,1,1,1
7.15,335,155.268724,2,2,3,5,True,1,1,0
39.26,1424,156.333329,3,7,11,5,True,5,5,1
6.16,534,156.585845,2,2,4,5,True,1,1,0
31.97,953,157.433486,3,5,9,5,True,2,2,1
35.68,982,157.836819,3,5,13,5,True,3,3,1
9.27,523,158.508436,2,2,7,5,True,0,0,0
11.13,437,158.701869,2,3,3,5,True,2,2,0
62.0,2000,159.968267,4,9,9,4,False,2,2,2
62.52,1198,160.492475,4,9,12,5,True,3,3,2
10.83,667,161.229408,2,3,5,5,True,1,1,0
55.5,2000,162.550692,3,9,12,3,False,2,1,1
33.05,745,162.873756,3,5,8,5,True,1,1,1
35.31,819,163.235314,3,5,11,5,True,1,1,1
20.74,576,163.938503,2,4,9,5,True,1,1,0
7.5,600,164.206343,2,2,6,5,True,1,1,0
32.46,704,164.516914,3,5,7,5,True,1,1,1
