#{"t_start": 1789147766.248872, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.45,195,0.38804,1,0,0,5,True
-10.3,480,0.557939,1,0,7,5,True
-12.02,352,0.687896,1,0,4,5,True
-15.32,282,0.792423,1,0,0,5,True
-14.18,268,0.888851,1,0,1,5,True
-7.71,121,0.933423,1,1,1,5,True
-11.6,210,1.010595,1,0,3,5,True
-12.87,237,1.092013,1,0,2,5,True
-13.74,224,1.168806,1,0,1,5,True
-12.6,210,1.244454,1,0,2,5,True
-12.74,124,1.286409,1,0,1,5,True
-12.39,189,1.34992,1,0,2,5,True
-12.22,172,1.411182,1,0,2,5,True
-13.58,308,1.525697,1,0,2,5,True
-13.51,201,1.59803,1,0,1,5,True
-14.0,250,1.688669,1,0,1,5,True
-14.15,165,1.745809,1,0,0,5,True
-7.92,442,2.740671,1,1,4,5,True
-13.45,495,2.917279,1,0,4,5,True
-11.92,342,3.032313,1,0,4,5,True
-13.87,237,3.118428,1,0,1,5,True
-14.23,173,3.180972,1,0,0,5,True
-11.71,321,3.300169,1,0,4,5,True
-13.32,282,3.428717,1,0,2,5,True
-13.11,261,3.525442,1,0,2,5,True
-9.85,435,3.686177,1,0,7,5,True
-11.31,381,3.825633,1,0,5,5,True
-13.85,135,3.876954,1,0,0,5,True
-12.91,141,3.92865,1,0,1,5,True
-14.4,190,3.99857,1,0,0,5,True
-13.99,249,4.090401,1,0,1,5,True
-8.57,607,5.127214,1,1,5,5,True
-12.9,340,5.252756,1,0,3,5,True
-12.1,460,5.421587,1,0,5,5,True
-7.16,466,5.585509,1,1,5,5,True
-13.25,175,5.648615,1,0,1,5,True
-6.09,659,5.890054,1,0,13,5,True
-13.08,258,5.982681,1,0,2,5,True
-12.82,232,6.070275,1,0,2,5,True
-12.51,401,6.218099,1,0,4,5,True
-12.25,175,6.281607,1,0,2,5,True
-12.74,224,6.363691,1,0,2,5,True
-10.9,440,7.344905,1,0,6,5,True
-6.1,660,7.589315,1,1,8,5,True
-14.68,418,7.757134,1,0,2,5,True
-13.87,337,7.88712,1,0,2,5,True
-11.76,226,7.970419,1,0,3,5,True
10.02,948,8.319982,2,2,12,5,True
-13.21,371,8.445677,1,0,3,5,True
-13.56,606,8.670247,1,0,5,5,True
