#{"t_start": 1788951368.9612002, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.42,192,0.470562,1,0,0,5,True
-14.0,150,0.531589,1,0,0,5,True
-14.97,247,0.634772,1,0,0,5,True
-14.83,233,0.731468,1,0,0,5,True
-14.21,171,0.802602,1,0,0,5,True
-14.76,226,0.896782,1,0,0,5,True
-15.2,270,1.010048,1,0,0,5,True
-15.35,285,1.12636,1,0,0,5,True
-9.55,205,1.212168,1,1,0,5,True
-14.39,189,1.801418,1,0,0,5,True
-14.88,238,1.899946,1,0,0,5,True
-13.76,126,1.951515,1,0,0,5,True
-15.11,261,2.058691,1,0,0,5,True
-14.38,288,2.179474,1,0,1,5,True
-14.12,162,2.2472,1,0,0,5,True
-14.6,210,2.334817,1,0,0,5,True
-13.83,133,2.390053,1,0,0,5,True
-14.37,187,2.463999,1,0,0,5,True
-14.55,205,2.544643,1,0,0,5,True
-14.94,244,3.09423,1,0,0,5,True
-14.47,197,3.168112,1,0,0,5,True
-13.54,704,3.429518,1,1,1,5,True
-14.26,176,3.491141,1,0,0,5,True
-15.19,369,947.54526,1,0,1,5,True
-14.16,166,947.59899,1,0,0,5,True
-13.87,337,948.105701,1,0,2,5,True
-16.29,379,948.256903,1,0,0,5,True
-15.07,357,948.368232,1,0,1,5,True
-10.33,383,948.497797,1,1,1,5,True
-15.55,305,948.60063,1,0,0,5,True
-14.18,168,948.657142,1,0,0,5,True
-17.41,491,949.232132,1,0,0,5,True
-15.47,297,949.332167,1,0,0,5,True
-14.47,197,949.401888,1,0,0,5,True
-11.46,396,949.551994,1,1,0,5,True
-14.33,283,949.64885,1,0,1,5,True
-14.53,303,949.757563,1,0,1,5,True
-15.9,340,949.867537,1,0,0,5,True
-10.78,728,950.539281,1,1,4,5,True
-14.16,166,950.601703,1,0,0,5,True
-15.97,1647,951.667603,1,1,8,5,True
-6.0,2000,953.507304,1,1,11,4,False
3.07,843,954.21532,2,2,4,5,True
4.62,1088,956.573377,2,2,8,5,True
-20.49,1299,958.288321,1,0,5,5,True
5.0,2000,961.282272,2,2,7,4,False
-10.65,815,962.896752,1,0,10,5,True
-14.03,353,963.171597,1,0,2,5,True
6.11,639,963.673979,2,2,5,5,True
-5.24,674,964.238314,1,1,9,5,True
9.26,1224,966.142269,2,3,9,5,True
-13.86,336,966.443059,1,0,2,5,True
-2.1,1160,968.493931,1,1,17,5,True
-13.23,673,969.106078,1,0,6,5,True
-6.91,341,969.410247,1,1,4,5,True
3.93,657,971.207377,2,2,3,5,True
8.04,946,972.210239,2,2,10,5,True
-4.18,468,972.677447,1,1,8,5,True
-0.4,990,974.657334,2,2,2,5,True
9.86,964,975.643719,2,2,12,5,True
7.06,744,977.505017,2,2,7,5,True
-5.63,513,978.035336,1,1,7,5,True
5.27,523,978.533353,2,2,3,5,True
13.01,1349,979.932169,2,3,14,5,True
-10.94,344,983.809651,1,0,5,5,True
14.61,989,984.183028,2,2,17,5,True
18.51,599,984.811155,2,4,7,5,True
-11.99,349,984.938412,1,0,4,5,True
26.43,1207,985.401493,3,5,6,5,True
8.51,799,986.101919,2,2,9,5,True
7.36,514,986.298725,2,2,5,5,True
12.71,779,986.618734,2,3,8,5,True
11.76,674,987.340363,2,2,11,5,True
8.65,685,987.614315,2,2,8,5,True
5.36,214,987.698644,2,2,0,5,True
-13.58,108,987.742895,1,0,0,5,True
5.63,587,988.586442,2,2,4,5,True
8.75,375,988.833186,2,2,5,5,True
9.34,516,989.197372,2,2,7,5,True
-6.7,320,989.439037,1,1,4,5,True
7.33,517,989.901289,2,2,5,5,True
22.81,569,992.403644,2,4,11,5,True
-12.1,460,993.051853,1,0,5,5,True
-13.83,233,993.355148,1,0,1,5,True
11.47,603,994.17085,2,3,5,5,True
-8.05,255,994.399698,1,1,2,5,True
12.57,293,995.756076,2,3,3,5,True
7.05,445,996.169804,2,2,4,5,True
16.38,712,996.800614,2,2,16,5,True
11.9,460,997.217213,2,2,9,5,True
8.01,649,998.67979,2,2,7,5,True
11.25,425,999.004587,2,3,3,5,True
26.67,1183,999.884256,3,5,6,5,True
5.94,456,1000.947803,2,2,3,5,True
7.3,420,1001.235424,2,2,4,5,True
5.61,589,1001.7376,2,2,4,5,True
6.24,526,1002.193323,2,2,4,5,True
