#{"t_start": 1788950526.983378, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.64,214,0.383663,1,0,1,5,True
-14.73,223,0.461262,1,0,0,5,True
-11.17,167,0.519804,1,0,3,5,True
-13.84,334,0.636242,1,0,2,5,True
-11.69,219,0.710833,1,0,3,5,True
-13.5,200,0.781613,1,0,1,5,True
-14.39,189,0.848282,1,0,0,5,True
-13.73,223,0.925149,1,0,1,5,True
-13.54,204,0.997311,1,0,1,5,True
-11.51,201,1.483629,1,0,3,5,True
-13.7,220,1.56107,1,0,1,5,True
-14.19,169,1.620298,1,0,0,5,True
-12.08,258,1.712023,1,0,3,5,True
-7.64,214,1.786577,1,1,2,5,True
-13.76,226,1.86644,1,0,1,5,True
-11.72,322,1.980345,1,0,4,5,True
-14.49,199,2.050048,1,0,0,5,True
-14.83,233,2.131197,1,0,0,5,True
-14.41,191,2.613102,1,0,0,5,True
-9.49,199,2.677121,1,1,0,5,True
-7.01,451,2.824761,1,0,10,5,True
-12.16,166,2.884577,1,0,2,5,True
-8.84,234,2.96775,1,1,1,5,True
-12.08,258,3.057895,1,0,3,5,True
-10.02,552,3.251617,1,0,8,5,True
-15.2,270,3.771683,1,0,0,5,True
-13.95,145,3.824111,1,0,0,5,True
-13.8,230,3.906421,1,0,1,5,True
-8.35,285,4.007424,1,1,2,5,True
-13.29,279,4.106927,1,0,2,5,True
-13.7,220,4.18599,1,0,1,5,True
-12.35,285,4.288633,1,0,3,5,True
-12.97,547,4.88656,1,0,5,5,True
-13.87,137,4.936114,1,0,0,5,True
-13.88,238,5.018757,1,0,1,5,True
-10.41,491,5.198509,1,0,7,5,True
-12.46,396,5.34089,1,0,4,5,True
-1.92,1042,6.117792,1,1,16,5,True
-11.16,466,6.283453,1,0,6,5,True
-12.32,382,6.420342,1,0,4,5,True
-8.49,599,6.632682,1,1,5,5,True
-6.76,526,7.221075,1,0,11,5,True
-8.6,710,7.468079,1,0,11,5,True
-2.99,749,7.747715,1,1,12,5,True
-11.83,733,8.458751,1,0,8,5,True
12.89,861,8.783246,2,2,14,5,True
-4.87,737,9.482314,1,0,15,5,True
9.28,1022,9.858121,2,2,12,5,True
-1.66,616,10.087436,1,1,12,5,True
1.64,1086,10.914865,1,0,25,5,True
17.62,1488,11.893599,2,2,25,5,True
8.82,1368,12.384389,2,2,15,5,True
10.83,467,12.560177,2,2,8,5,True
8.86,864,13.304709,2,2,10,5,True
7.93,557,13.510198,2,2,6,5,True
14.65,685,13.777011,2,2,14,5,True
-1.13,1263,14.728086,1,1,19,5,True
21.09,1341,15.673831,2,2,27,5,True
9.54,596,15.915528,2,2,8,5,True
19.32,1418,16.843113,2,2,26,5,True
9.56,794,17.142777,2,2,10,5,True
17.41,1109,17.964482,2,2,21,5,True
23.26,1124,18.430223,2,3,22,5,True
20.81,1069,19.297467,2,3,19,5,True
1.38,812,19.62351,1,1,17,5,True
7.25,725,19.915665,2,2,7,5,True
13.18,832,20.654794,2,2,14,5,True
14.54,1296,21.583511,2,2,20,5,True
16.95,755,21.911513,2,2,17,5,True
-4.99,649,22.178744,1,1,9,5,True
10.0,450,22.356459,2,2,7,5,True
40.0,2000,23.605236,2,4,32,4,False
18.14,936,24.455333,2,2,20,5,True
20.83,1067,24.827652,2,3,19,5,True
2.53,1297,25.71456,1,1,23,5,True
18.07,943,26.097087,2,2,20,5,True
10.17,1333,27.166773,1,1,31,5,True
31.06,1244,28.328887,2,4,26,5,True
16.84,1066,28.806653,2,2,20,5,True
48.0,2000,30.467351,3,5,25,4,False
