#{"t_start": 1788950526.982014, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.89,139,0.358201,1,0,0,5,True
-12.59,209,0.431709,1,0,2,5,True
-14.19,169,0.491009,1,0,0,5,True
-15.11,261,0.581851,1,0,0,5,True
-13.01,251,0.669232,1,0,2,5,True
-10.5,400,0.808109,1,1,1,5,True
-13.24,174,0.869578,1,0,1,5,True
-14.85,235,0.950546,1,0,0,5,True
-13.5,400,1.507823,1,0,3,5,True
-11.05,255,1.596918,1,0,4,5,True
-14.14,164,1.654307,1,0,0,5,True
-13.23,173,1.716382,1,0,1,5,True
-14.72,322,1.828958,1,0,1,5,True
-14.27,277,1.927025,1,0,1,5,True
-13.56,306,2.034879,1,0,2,5,True
-12.13,263,2.126855,1,0,3,5,True
-13.61,111,2.581647,1,0,0,5,True
-14.44,194,2.645352,1,0,0,5,True
-10.37,287,2.739077,1,0,5,5,True
-12.48,198,2.804093,1,0,2,5,True
-13.85,135,2.849901,1,0,0,5,True
-14.01,151,2.904975,1,0,0,5,True
-14.01,151,2.958273,1,0,0,5,True
-13.77,227,3.037611,1,0,1,5,True
-13.12,162,3.094323,1,0,1,5,True
-11.3,480,3.262966,1,0,6,5,True
-10.5,600,3.90164,1,0,8,5,True
-7.88,438,4.057209,1,0,9,5,True
-14.26,276,4.155683,1,0,1,5,True
-14.67,317,4.270804,1,0,1,5,True
-14.32,282,4.371483,1,0,1,5,True
-13.86,136,4.418581,1,0,0,5,True
-13.16,266,4.917336,1,0,2,5,True
-8.71,521,5.101054,1,0,9,5,True
-10.04,654,5.340493,1,0,9,5,True
-14.37,187,5.406013,1,0,0,5,True
-13.17,367,5.536615,1,0,3,5,True
-12.45,195,6.011714,1,0,2,5,True
0.64,1086,6.399744,1,1,19,5,True
-13.39,289,6.502607,1,0,2,5,True
-8.54,704,7.151081,1,0,11,5,True
-7.98,548,7.338867,1,0,10,5,True
16.04,1246,7.80237,2,2,21,5,True
-2.24,1374,8.753021,1,1,19,5,True
14.23,1227,9.63548,2,2,19,5,True
-8.64,614,9.861624,1,0,10,5,True
4.42,1208,10.727928,1,1,24,5,True
11.98,952,11.096063,2,2,14,5,True
27.5,2000,12.253374,2,4,19,3,False
17.75,1375,13.167389,2,3,19,5,True
-9.87,337,13.301979,1,1,1,5,True
10.11,639,13.536491,2,2,9,5,True
11.24,1026,14.354039,2,2,14,5,True
20.32,1318,14.934226,2,2,26,5,True
21.31,1119,15.770515,2,2,25,5,True
0.81,1369,16.696068,1,1,22,5,True
20.22,1228,17.156912,2,2,25,5,True
16.08,1042,17.952516,2,2,19,5,True
23.2,1030,18.376655,2,4,16,5,True
10.95,1055,19.23758,2,2,14,5,True
12.68,882,19.597329,2,2,14,5,True
14.03,1247,20.505905,2,2,19,5,True
14.1,940,20.883515,2,2,16,5,True
18.84,1066,21.723323,2,2,22,5,True
20.31,919,22.123333,2,2,22,5,True
62.0,2000,23.361989,3,7,29,4,False
13.68,982,24.212347,2,2,16,5,True
15.14,736,24.519079,2,3,10,5,True
16.26,824,24.803095,2,3,12,5,True
12.87,463,25.390942,2,3,5,5,True
26.55,1395,25.905266,2,4,23,5,True
23.68,1482,27.039133,2,3,26,5,True
18.87,863,27.43219,2,3,15,5,True
8.84,866,28.419611,2,2,10,5,True
11.71,679,28.719424,2,2,11,5,True
-3.1,560,28.962655,1,1,10,5,True
42.81,1469,30.344915,3,5,25,5,True
