#{"t_start": 1788950526.984388, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.07,257,0.397491,1,0,1,5,True
-14.04,254,0.486448,1,0,1,5,True
-12.88,238,0.569278,1,0,2,5,True
-14.67,217,0.644766,1,0,0,5,True
-13.44,194,0.710945,1,0,1,5,True
-12.36,186,0.776527,1,0,2,5,True
-11.09,259,0.867963,1,0,4,5,True
-11.66,216,0.942198,1,0,3,5,True
-14.56,206,1.015279,1,0,0,5,True
-13.81,231,1.512623,1,0,1,5,True
-12.19,269,1.606821,1,0,3,5,True
-10.91,241,1.691969,1,0,4,5,True
-11.76,326,1.80651,1,0,4,5,True
-12.49,299,1.91135,1,0,3,5,True
-11.71,221,1.989547,1,0,3,5,True
-14.97,247,2.076837,1,0,0,5,True
-12.25,475,2.653443,1,0,5,5,True
-13.26,276,2.743579,1,0,2,5,True
-13.04,154,2.794192,1,0,1,5,True
-12.49,199,2.862915,1,0,2,5,True
-14.08,258,2.954912,1,0,1,5,True
-13.88,338,3.073182,1,0,2,5,True
-13.85,135,3.120994,1,0,0,5,True
-14.58,208,3.194453,1,0,0,5,True
-13.38,188,3.259798,1,0,1,5,True
-12.01,351,3.809564,1,0,4,5,True
-13.29,279,3.90954,1,0,2,5,True
-14.5,300,4.015634,1,0,1,5,True
-9.03,553,4.2138,1,0,9,5,True
-11.02,452,4.376157,1,0,6,5,True
-14.89,239,4.864493,1,0,0,5,True
-8.91,541,5.054903,1,0,9,5,True
7.69,281,5.158148,2,2,3,5,True
-12.59,409,5.306748,1,0,4,5,True
-14.42,192,5.374635,1,0,0,5,True
-14.18,368,5.505775,1,0,2,5,True
11.05,1145,6.319625,2,2,15,5,True
-2.46,1396,7.218055,1,1,19,5,True
-11.85,635,7.43515,1,0,7,5,True
-4.68,618,7.666357,1,0,14,5,True
-7.72,622,8.335825,1,0,11,5,True
11.62,1588,8.938011,2,2,20,5,True
10.69,1881,10.052586,2,2,22,5,True
7.99,851,10.789315,2,2,9,5,True
-13.73,223,10.874016,1,0,1,5,True
3.19,731,11.158342,2,2,3,5,True
-1.5,1200,12.007072,1,0,23,5,True
-1.78,828,12.315553,1,0,19,5,True
12.01,849,13.035682,2,2,13,5,True
14.93,1757,13.714757,2,2,25,5,True
-0.31,581,14.353208,1,1,13,5,True
13.41,809,14.709826,2,2,14,5,True
53.5,2000,15.925583,3,5,30,3,False
20.98,1052,16.716617,2,2,24,5,True
24.34,1216,17.17379,2,4,19,5,True
17.05,945,17.931153,2,2,19,5,True
71.0,2000,19.180023,4,9,17,2,False
54.0,2000,20.39188,3,6,26,4,False
20.18,1032,20.814359,2,4,13,5,True
43.62,1888,22.009267,3,5,30,5,True
15.02,1148,22.919383,2,2,19,5,True
8.84,866,23.261493,2,2,10,5,True
14.91,1159,24.177409,2,2,19,5,True
8.52,798,24.511207,2,2,9,5,True
19.04,846,24.803212,2,2,20,5,True
10.99,851,25.545959,2,2,12,5,True
12.01,749,25.808258,2,2,12,5,True
14.54,896,26.669608,2,2,16,5,True
21.16,1434,27.305622,2,2,28,5,True
21.67,1383,28.536851,2,2,28,5,True
23.93,1057,28.990213,2,3,22,5,True
45.36,1914,30.676216,3,5,32,5,True
