#{"t_start": 1789147736.8426392, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.64,214,0.413414,1,0,1,5,True
-14.73,223,0.487322,1,0,0,5,True
-11.17,167,0.542798,1,0,3,5,True
-13.84,334,0.651466,1,0,2,5,True
-11.69,219,0.721767,1,0,3,5,True
-13.5,200,0.789366,1,0,1,5,True
-14.39,189,0.851069,1,0,0,5,True
-13.73,223,0.928258,1,0,1,5,True
-13.54,204,1.003571,1,0,1,5,True
-12.43,193,1.495196,1,0,2,5,True
-12.75,225,1.576541,1,0,2,5,True
-13.52,202,1.651133,1,0,1,5,True
-13.18,268,1.746876,1,0,2,5,True
-12.51,301,1.854882,1,0,3,5,True
-11.44,394,2.000691,1,0,5,5,True
-12.52,302,2.112375,1,0,3,5,True
-12.39,189,2.181574,1,0,2,5,True
-13.17,167,2.656639,1,0,1,5,True
-13.72,122,2.701436,1,0,0,5,True
-12.5,200,2.77413,1,0,2,5,True
-13.4,190,2.843652,1,0,1,5,True
-9.97,547,3.046784,1,0,8,5,True
-13.74,124,3.090327,1,0,0,5,True
-12.77,227,3.175155,1,0,2,5,True
-8.51,401,3.319508,1,0,8,5,True
-14.19,269,3.851802,1,0,1,5,True
-11.78,328,3.963725,1,0,4,5,True
-10.53,303,4.075576,1,0,5,5,True
-13.93,143,4.128636,1,0,0,5,True
-11.43,393,4.273832,1,0,5,5,True
-12.35,185,4.339282,1,0,2,5,True
-13.66,216,4.419102,1,0,1,5,True
-12.97,347,4.970366,1,0,3,5,True
-13.88,238,5.063841,1,0,1,5,True
-14.06,156,5.122686,1,0,0,5,True
-13.98,148,5.176013,1,0,0,5,True
-13.31,181,5.245195,1,0,1,5,True
-14.44,294,5.354018,1,0,1,5,True
-12.78,328,5.47444,1,0,3,5,True
-13.47,197,5.547624,1,0,1,5,True
-14.05,155,5.605989,1,0,0,5,True
-13.52,302,5.718751,1,0,2,5,True
-14.46,296,6.245248,1,0,1,5,True
-12.55,305,6.361306,1,0,3,5,True
-12.14,264,6.458801,1,0,3,5,True
-14.25,175,6.523903,1,0,0,5,True
-13.36,286,6.631189,1,0,2,5,True
-12.54,304,6.74353,1,0,3,5,True
-13.86,236,6.831386,1,0,1,5,True
-14.3,180,6.898166,1,0,0,5,True
-13.24,274,7.424861,1,0,2,5,True
-14.62,212,7.50273,1,0,0,5,True
-8.88,338,7.628631,1,1,2,5,True
-13.07,157,7.687359,1,0,1,5,True
-11.83,233,7.774445,1,0,3,5,True
-13.65,315,7.890784,1,0,2,5,True
-14.68,218,7.971927,1,0,0,5,True
-13.37,187,8.040351,1,0,1,5,True
