#{"t_start": 1789147736.8431108, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.07,257,0.427475,1,0,1,5,True
-14.04,254,0.511497,1,0,1,5,True
-12.88,238,0.590498,1,0,2,5,True
-14.67,217,0.659546,1,0,0,5,True
-13.44,194,0.722324,1,0,1,5,True
-12.36,186,0.785102,1,0,2,5,True
-11.09,259,0.870255,1,0,4,5,True
-11.66,216,0.94682,1,0,3,5,True
-14.56,206,1.022847,1,0,0,5,True
-14.3,180,1.509697,1,0,0,5,True
-11.08,258,1.603962,1,0,4,5,True
-9.92,242,1.691422,1,0,5,5,True
-11.78,328,1.808625,1,0,4,5,True
-14.06,156,1.865245,1,0,0,5,True
-13.45,195,1.937966,1,0,1,5,True
-15.02,252,2.031447,1,0,0,5,True
-12.78,328,2.151653,1,0,3,5,True
-12.56,306,2.677907,1,0,3,5,True
-9.87,437,2.836704,1,0,7,5,True
-13.38,188,2.905963,1,0,1,5,True
-12.45,195,2.979286,1,0,2,5,True
-12.09,459,3.147437,1,0,5,5,True
-13.96,146,3.201905,1,0,0,5,True
-11.15,265,3.295567,1,0,4,5,True
-13.71,221,3.788297,1,0,1,5,True
-13.95,245,3.899684,1,0,1,5,True
-7.11,361,4.024644,1,1,4,5,True
-13.86,236,4.112262,1,0,1,5,True
-12.77,227,4.19711,1,0,2,5,True
-11.7,320,4.310979,1,0,4,5,True
-14.27,177,4.37701,1,0,0,5,True
-15.25,275,4.47653,1,0,0,5,True
-11.84,234,4.989355,1,0,3,5,True
-10.68,318,5.111572,1,0,5,5,True
-13.81,131,5.160517,1,0,0,5,True
-10.38,388,5.303901,1,0,6,5,True
-12.34,284,5.409931,1,0,3,5,True
-11.91,341,5.535367,1,0,4,5,True
-12.12,362,5.671241,1,0,4,5,True
-13.78,228,6.172938,1,0,1,5,True
-13.69,219,6.254143,1,0,1,5,True
-12.81,231,6.342051,1,0,2,5,True
-14.65,215,6.42206,1,0,0,5,True
-14.5,300,6.533006,1,0,1,5,True
-12.4,290,6.641892,1,0,3,5,True
-10.59,209,6.719404,1,0,4,5,True
-14.15,465,6.891947,1,0,3,5,True
-8.39,289,7.424302,1,1,2,5,True
-13.26,276,7.526006,1,0,2,5,True
-10.55,305,7.639757,1,1,0,5,True
-10.07,357,7.773127,1,0,6,5,True
-13.54,204,7.848734,1,0,1,5,True
-11.52,202,7.923439,1,0,3,5,True
-12.32,282,8.027224,1,0,3,5,True
